RX Date/Time,MAX30100/1 raw,MAX30100/2 filter,MAX30100/3 restrurt,MAX30100/4 BPM
0.000000000,44981,247.40,137.16,0.0
0.000292500,44999,2093.31,1023.35,0.0
0.000311200,44976,8837.69,3739.01,0.0
0.000323900,44950,25450.02,9209.89,0.0
0.000336000,44948,57410.35,17719.13,0.0
0.027467600,44939,109663.48,28969.79,0.0
0.027486500,44961,185996.25,42319.77,0.0
0.027500900,44966,288730.06,56956.59,0.0
0.027515000,44979,418639.94,72022.72,0.0
0.027529600,44966,575029.25,86701.97,0.0
0.027542400,44953,755904.06,100275.05,0.0
0.027555500,44963,958204.81,112151.09,0.0
0.027568500,44972,1178064.19,121882.09,0.0
0.072005400,44973,1411068.13,129165.08,0.0
0.072028900,44976,1652502.87,133834.26,0.0
0.437368500,44949,1897576.61,135846.54,0.0
0.437392300,44979,2141609.31,135263.97,0.0
0.437407600,44967,2380188.47,132234.85,0.0
0.437422700,44970,2609290.79,126974.84,0.0
0.438939300,44953,2825370.19,119748.37,0.0
0.438960200,44958,3025414.68,110851.37,0.0
0.438976100,44969,3206976.09,100596.10,0.0
0.438992500,44954,3368176.77,89298.74,0.0
0.439006200,44980,3507697.13,77268.96,0.0
0.439020300,44958,3624747.27,64801.13,0.0
0.439034200,44977,3719026.74,52167.24,0.0
0.439048300,44963,3790675.59,39611.96,0.0
0.439062100,44977,3840220.03,27349.54,0.0
0.439076100,44974,3868515.30,15562.66,0.0
0.439089500,44957,3876688.09,4402.23,0.0
0.439103500,44994,3866079.94,-6012.47,0.0
0.439117100,44972,3838193.65,-15592.69,0.0
0.439130500,44988,3794643.71,-24277.39,0.0
0.439144000,44983,3737110.85,-32030.28,0.0
0.439158500,44999,3667301.53,-38837.00,0.0
0.439172700,44984,3586912.73,-44726.06,0.0
0.439188800,44979,3497601.83,-49824.20,0.0
0.439207700,44986,3400961.37,-54351.98,0.0
0.439226700,44990,3298499.12,-58513.38,0.0
0.439246100,44998,3191623.30,-62410.44,0.0
0.439264600,44997,3081632.29,-66052.72,0.0
0.439282800,44991,2969707.85,-69395.46,0.0
0.439301100,44978,2856911.16,-72367.43,0.0
0.439319300,44985,2744181.61,-74890.86,0.0
0.439338000,45014,2632338.45,-76894.37,0.0
0.439356600,44987,2522085.30,-78320.28,0.0
0.439374800,45008,2414016.05,-79129.02,0.0
0.439393800,45020,2308621.59,-79301.49,0.0
0.439412300,45016,2206297.38,-78838.90,0.0
0.439430600,45036,2107351.80,-77761.12,0.0
0.439828300,45018,2012014.46,-76104.37,0.0
0.439850900,45025,1920444.18,-73918.23,0.0
0.439872000,45016,1832736.75,-71262.46,0.0
0.439890600,45020,1748932.55,-68203.99,0.0
0.464881300,45000,1669024.10,-64814.08,0.0
0.464903000,45007,1592963.28,-61165.69,0.0
0.486807600,45016,1520668.19,-57330.58,0.0
0.486832500,45000,1452030.06,-53376.73,0.0
0.486938300,44961,1386919.20,-49367.40,0.0
0.486954200,44954,1325189.40,-45361.26,0.0
0.507597800,44950,1266681.72,-41411.35,0.0
0.507719400,44903,1211228.52,-37563.49,0.0
0.529440100,44888,1158657.16,-33856.14,0.0
0.529461200,44872,1108792.91,-30321.26,0.0
0.550154100,44875,1061461.90,-26984.22,0.0
0.550175900,44862,1016494.53,-23863.42,0.0
0.590808200,44877,973728.52,-20970.52,0.0
0.590830800,44865,933011.37,-18311.24,0.0
0.593157300,44879,894201.95,-15886.13,0.0
0.593177800,44854,857171.21,-13691.79,0.0
0.611262900,44864,821801.97,-11722.09,0.0
0.611281800,44865,787988.23,-9968.84,0.0
0.632899600,44844,755634.44,-8422.00,0.0
0.632921000,44849,724654.62,-7070.12,0.0
0.646017500,44832,694971.11,-5900.55,0.0
0.646350700,44833,666513.41,-4899.41,0.0
0.666407700,44840,639217.42,-4052.05,0.0
0.666547700,44800,613024.82,-3343.67,0.0
0.691184700,44814,587882.19,-2759.67,0.0
0.691203000,44820,563740.16,-2285.90,0.0
0.708999100,44804,540553.17,-1908.50,0.0
0.709018000,44799,518279.53,-1614.05,0.0
0.726388600,44795,496880.79,-1390.28,0.0
0.726527400,44792,476321.13,-1226.38,0.0
0.746542000,44796,456567.09,-1112.91,0.0
0.746655500,44781,437587.51,-1041.52,0.0
0.773542500,44794,419353.27,-1004.70,0.0
0.773561100,44807,401837.29,-995.55,0.0
0.791310200,44804,385014.76,-1007.32,0.0
0.791329700,44788,368863.23,-1033.90,0.0
0.806111800,44777,353361.76,-1070.51,0.0
0.808055600,44785,338489.79,-1113.88,0.0
0.826721600,44780,324226.52,-1161.69,0.0
0.826741300,44767,310551.06,-1211.65,0.0
0.845952900,44766,297442.33,-1261.31,0.0
0.846338700,44785,284879.13,-1308.52,0.0
0.866809700,44761,272840.45,-1351.59,0.0
0.866830400,44784,261306.01,-1389.13,0.0
0.886022900,44784,250256.41,-1419.82,0.0
0.886113900,44791,239673.54,-1442.19,0.0
0.913837500,44781,229540.69,-1455.03,0.0
0.913901800,44788,219842.31,-1458.11,0.0
0.931590100,44803,210563.55,-1452.12,0.0
0.931609900,44792,201690.27,-1437.84,0.0
0.949701100,44782,193208.91,-1415.97,0.0
0.949720500,44792,185105.91,-1387.68,0.0
0.967328500,44793,177367.27,-1354.66,0.0
0.967347000,44778,169978.66,-1318.52,0.0
0.986099500,44789,162925.40,-1280.63,0.0
0.986472700,44802,156192.58,-1241.96,0.0
1.014098600,44800,149765.55,-1202.63,0.0
1.014447800,44801,143630.52,-1161.99,0.0
1.032001800,44809,137774.57,-1119.47,0.0
1.032021600,44803,132185.52,-1075.26,0.0
1.277995300,44805,126851.78,-1030.16,0.0
1.278012400,44805,121762.03,-985.07,0.0
1.278025600,44809,116905.12,-940.67,0.0
1.278038000,44803,112270.01,-897.39,0.0
1.278049900,44801,107845.77,-855.54,0.0
1.278061600,44813,103621.47,-815.38,0.0
1.278073900,44801,99586.35,-777.04,0.0
1.278085600,44792,95729.87,-740.84,0.0
1.278097400,44809,92041.53,-707.77,0.0
1.278109100,44823,88511.11,-678.75,0.0
1.278120600,44803,85129.28,-653.58,0.0
1.278132600,44818,81887.93,-631.36,0.0
1.278144200,44839,78779.97,-611.04,0.0
1.278156300,44813,75799.49,-591.60,0.0
1.278168400,44819,72941.58,-572.50,0.0
1.278181200,44833,70201.76,-554.05,0.0
1.278192800,44834,67575.69,-536.68,0.0
1.278204700,44823,65059.46,-520.26,0.0
1.278217400,44826,62649.32,-504.31,0.0
1.278229100,44819,60341.28,-488.72,0.0
1.278240900,44832,58130.78,-484.07,0.0
1.278253000,44840,56013.06,-546.17,0.0
1.278264700,44822,53983.52,-799.82,0.0
1.278276600,44829,52037.89,-1392.37,0.0
1.290558100,44814,50171.71,-2412.40,0.0
1.290575700,44816,48380.03,-3858.71,0.0
1.315571300,44811,46657.34,-5662.14,0.0
1.315590600,44820,44997.69,-7715.67,0.0
1.332683400,44832,43395.35,-9896.22,0.0
1.332702100,44826,41845.43,-12080.12,0.0
1.349471800,44829,40344.37,-14153.88,0.0
1.349491000,44833,38889.73,-16020.88,0.0
1.367934900,44842,37480.07,-17604.61,0.0
1.367959600,44837,36114.84,-18849.64,0.0
1.386574900,44841,34794.26,-19721.38,0.0
1.386594000,44857,33519.07,-20204.41,0.0
1.413983800,44850,32290.46,-20299.93,0.0
1.414392500,44862,31110.03,-20023.05,0.0
1.427131100,44843,29979.56,-19400.50,0.0
1.427149100,44857,28900.42,-18468.19,0.0
1.446107100,44864,27873.23,-17268.18,0.0
1.446593000,44858,26898.00,-15845.56,0.0
1.466386100,44857,25974.30,-14246.58,0.0
1.466464500,44847,25101.04,-12517.54,0.0
1.490296200,44874,24276.24,-10703.25,0.0
1.490313900,44851,23497.27,-8845.35,0.0
1.508982000,44818,22760.98,-6981.61,0.0
1.509001500,44797,22062.79,-5146.13,0.0
1.526507900,44792,21395.48,-3369.07,0.0
1.526568400,44766,20748.99,-1675.48,0.0
1.546394900,44748,20111.15,-84.63,0.0
1.546490700,44739,19468.33,1389.24,0.0
1.573638200,44754,18806.43,2736.28,0.0
1.573657900,44738,18112.49,3950.87,0.0
1.591452300,44747,17376.10,5031.23,0.0
1.591472300,44719,16590.14,5978.43,0.0
1.606080000,44713,15750.48,6795.08,0.0
1.606257000,44718,14855.47,7484.54,0.0
1.626120800,44734,13905.73,8051.15,0.0
1.626337500,44715,12904.63,8500.87,0.0
1.646450500,44716,11858.35,8841.11,0.0
1.646613800,44711,10775.14,9080.16,0.0
1.666844100,44699,9664.43,9226.87,0.0
1.666862800,44697,8536.10,9290.33,0.0
1.686205200,44680,7399.78,9279.53,0.0
1.686407500,44687,6264.32,9203.33,0.0
1.712626700,44674,5137.62,9070.94,0.0
1.713051500,44661,4026.60,8891.74,0.0
1.731737000,44655,2937.02,8674.56,0.0
1.731756300,44651,1873.28,8427.19,0.0
1.748863100,44653,838.57,8156.27,0.0
1.748886200,44660,-164.53,7867.53,0.0
1.767326400,44643,-1133.51,7566.15,0.0
1.786408600,44670,-2065.57,7256.85,0.0
1.786503100,44638,-2957.57,6943.81,0.0
1.814018600,44653,-3806.16,6630.39,0.0
1.814281300,44653,-4608.09,6319.02,0.0
1.862228000,44636,-5360.39,6011.46,0.0
1.862247200,44648,-6060.54,5708.66,0.0
1.862259800,44645,-6706.64,5411.29,0.0
1.862271600,44653,-7297.25,5120.61,0.0
1.872945600,44650,-7831.14,4838.56,0.0
1.872965000,44672,-8307.08,4567.13,0.0
1.886145100,44647,-8723.66,4308.07,0.0
1.886441200,44652,-9079.55,4062.66,0.0
1.909219700,44645,-9374.15,3831.45,0.0
1.909239800,44667,-9607.99,3614.67,0.0
1.926377400,44658,-9782.37,3412.78,0.0
1.926401900,44660,-9898.88,3226.33,0.0
1.946491100,44637,-9959.52,3055.14,0.0
1.946510500,44639,-9967.29,2898.05,0.0
1.973362100,44642,-9926.64,2753.10,0.0
1.973381900,44643,-9843.19,2618.03,0.0
1.990710900,44645,-9723.06,2490.77,0.0
1.990730100,44643,-9572.25,2369.70,0.0
2.006009100,44636,-9396.40,2253.71,0.0
2.006242500,44666,-9200.66,2142.53,0.0
2.025927400,44650,-8989.31,2036.66,0.0
2.026073000,44635,-8765.52,1936.67,0.0
2.286800700,44645,-8531.90,1842.67,0.0
2.286820300,44640,-8291.08,1754.55,0.0
2.286835600,44641,-8045.81,1672.32,0.0
2.286849600,44653,-7798.65,1595.73,0.0
2.286863000,44652,-7551.66,1524.17,0.0
2.286877000,44652,-7306.06,1456.93,0.0
2.286889900,44662,-7062.28,1393.58,0.0
2.286907100,44654,-6820.04,1334.09,0.0
2.286923300,44639,-6578.71,1278.47,0.0
2.286936600,44656,-6337.90,1226.29,0.0
2.286949500,44629,-6097.82,1176.76,0.0
2.286963000,44666,-5859.33,1128.99,0.0
2.286976900,44666,-5623.41,1082.49,0.0
2.286989800,44643,-5390.48,1037.35,0.0
2.287002600,44646,-5160.48,993.53,0.0
2.287015600,44653,-4933.61,950.34,0.0
2.287029100,44655,-4710.51,907.06,0.0
2.287042200,44659,-4491.82,863.50,0.0
2.287055200,44650,-4277.89,819.94,0.0
2.287068700,44663,-4068.80,776.81,0.0
2.287081400,44658,-3864.50,734.51,0.0
2.287094200,44677,-3664.65,669.46,0.0
2.287107500,44649,-3468.48,475.71,0.0
2.287121300,44650,-3275.16,-34.14,0.0
2.287934500,44654,-3084.49,-1021.01,0.0
2.287953700,44657,-2897.08,-2534.56,0.0
2.309141800,44636,-2714.07,-4523.75,0.0
2.309163600,44655,-2537.00,-6877.30,0.0
2.328102200,44653,-2367.70,-9453.83,0.0
2.328130800,44658,-2207.83,-12103.72,0.0
2.346155900,44654,-2058.41,-14684.54,0.0
2.346322400,44645,-1919.86,-17071.15,0.0
2.374360300,44659,-1792.35,-19161.34,0.0
2.374384700,44654,-1675.84,-20878.05,0.0
2.391374800,44656,-1570.02,-22168.93,0.0
2.391396800,44644,-1474.25,-23004.82,0.0
2.406227600,44646,-1387.97,-23377.57,0.0
2.406491700,44642,-1310.95,-23297.22,0.0
2.427450100,44655,-1243.31,-22788.95,0.0
2.427553100,44653,-1185.17,-21889.79,0.0
2.445909100,44660,-1136.15,-20645.50,0.0
2.446076400,44647,-1095.23,-19107.80,0.0
2.468467600,44648,-1061.10,-17331.57,0.0
2.468488200,44655,-1032.56,-15372.45,0.0
2.486028800,44670,-1008.45,-13284.85,0.0
2.486209000,44660,-987.30,-11119.91,0.0
2.514886500,44662,-967.08,-8924.41,0.0
2.514949800,44666,-945.56,-6740.71,0.0
2.532310700,44654,-920.69,-4606.68,107.6
2.532332100,44670,-890.84,-2555.29,107.6
2.554476100,44652,-854.90,-613.98,107.6
2.554494300,44658,-812.38,1195.90,107.6
2.568782900,44646,-763.50,2858.90,107.6
2.568810600,44625,-709.51,4364.89,107.6
2.586594700,44599,-653.15,5708.54,107.6
2.586814400,44595,-599.36,6888.83,107.6
2.616352300,44580,-555.33,7908.18,107.6
2.616380000,44565,-529.91,8771.53,107.6
2.634781700,44557,-532.81,9485.62,107.6
2.634826900,44540,-573.93,10058.86,107.6
2.648818600,44549,-662.65,10500.88,107.6
2.648853600,44570,-806.81,10822.15,107.6
2.667844800,44561,-1011.35,11034.17,107.6
2.667884500,44545,-1277.45,11149.19,107.6
2.692033800,44549,-1603.01,11178.80,107.6
2.692061900,44547,-1983.65,11133.29,107.6
2.710142300,44554,-2413.24,11022.03,107.6
2.710176600,44526,-2884.17,10853.93,107.6
2.729085500,44550,-3387.97,10637.18,107.6
2.729134900,44534,-3915.87,10379.22,107.6
2.749490700,44519,-4459.06,10086.97,107.6
2.749535700,44534,-5009.20,9766.66,107.6
2.777295800,44520,-5558.75,9424.09,107.6
2.777332100,44508,-6101.05,9065.21,107.6
2.793100700,44481,-6630.64,8695.76,107.6
2.793119600,44496,-7143.94,8320.50,107.6
2.806417400,44479,-7639.34,7943.33,107.6
2.806518100,44493,-8116.52,7567.80,107.6
2.826915000,44505,-8575.51,7197.21,107.6
2.827189000,44506,-9015.70,6834.72,107.6
2.846379200,44489,-9435.19,6483.05,107.6
2.846556400,44496,-9831.20,6143.89,107.6
2.869851900,44484,-10200.80,5817.81,107.6
2.869876500,44501,-10541.35,5505.00,107.6
2.892347100,44507,-10850.37,5205.95,107.6
2.892399500,44503,-11125.18,4921.66,107.6
2.914101600,44500,-11362.76,4653.20,107.6
2.914121900,44499,-11560.22,4401.13,107.6
2.932875200,44494,-11715.33,4165.34,107.6
2.932894600,44481,-11826.92,3945.04,107.6
2.950576700,44477,-11895.27,3738.83,107.6
2.950596700,44470,-11922.34,3544.95,107.6
2.969169200,44457,-11911.81,3361.86,107.6
2.969199600,44453,-11868.87,3188.35,107.6
2.986285000,44447,-11799.96,3023.31,107.6
2.986305200,44468,-11712.16,2865.79,107.6
3.014838600,44469,-11612.17,2715.54,107.6
3.014934400,44464,-11505.19,2573.30,107.6
3.032753100,44489,-11394.48,2439.75,107.6
3.032771500,44481,-11281.31,2314.93,107.6
3.294067200,44468,-11165.05,2198.54,107.6
3.294085400,44459,-11044.06,2089.96,107.6
3.294099200,44450,-10916.96,1987.63,107.6
3.294112100,44473,-10783.27,1889.53,107.6
3.294125100,44490,-10643.05,1794.56,107.6
3.294138400,44493,-10495.68,1703.24,107.6
3.294151200,44512,-10339.07,1617.00,107.6
3.294163600,44498,-10169.57,1537.05,107.6
3.294176300,44518,-9982.59,1463.72,107.6
3.294189200,44529,-9773.17,1396.75,107.6
3.294201400,44530,-9536.28,1335.91,107.6
3.294213900,44545,-9266.91,1281.02,107.6
3.294226200,44539,-8960.41,1231.57,107.6
3.294239400,44537,-8612.99,1186.72,107.6
3.294251800,44551,-8222.30,1145.37,107.6
3.294264100,44537,-7787.71,1106.41,107.6
3.294276600,44564,-7310.29,1069.09,107.6
3.294296400,44571,-6792.36,1033.18,107.6
3.294310600,44566,-6236.85,998.86,107.6
3.294323900,44569,-5647.02,966.34,107.6
3.294337200,44587,-5026.60,914.90,107.6
3.294350100,44577,-4379.74,750.96,107.6
3.294363000,44571,-3710.97,306.24,107.6
3.294376800,44546,-3025.61,-568.63,107.6
3.294390000,44568,-2330.48,-1925.62,107.6
3.314459000,44574,-1633.82,-3723.95,107.6
3.314476400,44568,-944.24,-5865.23,107.6
3.333127500,44562,-269.87,-8221.74,107.6
3.333146700,44564,381.78,-10657.16,107.6
3.349849600,44548,1003.62,-13040.60,107.6
3.349868700,44560,1588.91,-15256.04,107.6
3.368437600,44565,2131.48,-17208.01,107.6
3.368457100,44558,2626.24,-18823.88,107.6
3.386362500,44561,3069.56,-20053.67,107.6
3.388208400,44567,3459.25,-20868.83,107.6
3.416994200,44572,3794.55,-21260.18,107.6
3.417265200,44575,4076.29,-21235.20,107.6
3.434353800,44572,4306.82,-20815.26,107.6
3.434373300,44569,4489.65,-20032.99,107.6
3.446044000,44569,4628.90,-18929.54,107.6
3.446154700,44563,4728.72,-17551.84,107.6
3.466285600,44565,4793.03,-15950.19,107.6
3.466382000,44579,4825.42,-14176.13,107.6
3.489862700,44567,4829.38,-12280.12,107.6
3.489881900,44584,4808.57,-10309.80,107.6
3.508106000,44556,4766.78,-8308.98,107.6
3.508125800,44588,4707.58,-6316.90,107.6
3.526287800,44571,4634.28,-4367.85,107.6
3.526307600,44571,4550.00,-2490.80,107.6
3.546364400,44590,4457.63,-709.80,107.6
3.546383500,44570,4359.88,955.86,107.6
3.572883800,44569,4259.18,2491.44,107.6
3.572920100,44565,4157.36,3886.17,107.5
3.590734400,44556,4055.19,5133.23,107.3
3.590753400,44554,3952.30,6229.96,106.8
3.606831600,44526,3847.18,7177.11,106.1
3.606852300,44500,3736.79,7977.80,105.3
3.625904000,44477,3615.94,8637.37,104.4
3.626135300,44452,3476.82,9163.40,103.2
3.646215000,44427,3309.08,9564.91,101.9
3.646368200,44413,3100.41,9851.93,100.5
3.666800000,44407,2837.53,10035.67,99.0
3.666820600,44406,2507.69,10128.33,97.4
3.686103300,44380,2100.14,10142.04,95.7
3.686288800,44376,1607.00,10087.79,93.9
3.713454300,44381,1023.51,9975.41,92.0
3.713587100,44384,348.42,9814.21,90.1
3.731002600,44388,-415.48,9613.30,88.2
3.731022400,44361,-1261.23,9380.97,86.4
3.749577000,44343,-2178.69,9123.86,84.5
3.749595900,44336,-3156.25,8846.86,82.6
3.766905900,44294,-4182.33,8553.86,80.8
3.766926500,44306,-5246.40,8248.29,79.1
3.785904400,44286,-6339.37,7933.39,77.5
3.785995700,44281,-7453.30,7612.62,76.0
3.813168800,44245,-8581.06,7289.47,74.6
3.813268100,44241,-9716.52,6967.23,73.3
3.868048600,44214,-10854.96,6648.90,72.1
3.868066200,44194,-11993.09,6337.11,71.2
3.868079500,44210,-13128.92,6034.02,70.4
3.868091900,44172,-14261.09,5741.77,69.7
3.868104700,44143,-15388.35,5462.23,69.2
3.868117600,44116,-16510.01,5195.95,69.0
3.891288400,44114,-17626.64,4942.23,68.9
3.891308700,44072,-18739.99,4700.18,68.9
3.909416900,44040,-19852.68,4469.02,68.9
3.909435400,44017,-20968.40,4247.86,68.9
3.926226900,43973,-22092.10,4035.87,68.9
3.926245400,43937,-23230.03,3832.60,68.9
3.945877500,43901,-24389.73,3637.62,68.9
3.946677600,43883,-25579.82,3450.54,68.9
3.973947300,43853,-26809.16,3271.36,68.9
3.973964500,43822,-28085.82,3100.41,68.9
3.991825900,43801,-29416.32,2937.81,68.9
3.991843500,43812,-30805.06,2783.09,68.9
4.006391600,43797,-32253.14,2635.46,68.9
4.006532600,43817,-33757.17,2494.23,68.9
4.026511100,43817,-35308.37,2358.86,68.9
4.026588800,43835,-36892.28,2228.70,68.9
4.272279300,43831,-38489.07,2103.08,68.9
4.272297700,43831,-40074.60,1981.74,68.9
4.272312800,43840,-41622.14,1864.70,68.9
4.272326100,43816,-43104.15,1751.86,68.9
4.272340200,43814,-44494.15,1642.98,68.9
4.272353300,43797,-45768.59,1537.50,68.9
4.272366100,43785,-46908.22,1434.77,68.9
4.272378000,43783,-47898.86,1334.35,68.9
4.272389900,43776,-48731.44,1236.32,68.9
4.272402400,43769,-49401.51,1141.46,68.9
4.272415500,43740,-49908.80,1051.02,68.9
4.272428000,43729,-50257.01,966.30,68.9
4.272440700,43700,-50453.96,888.40,68.9
4.272452600,43678,-50511.46,818.14,68.9
4.272464700,43680,-50444.83,755.79,68.9
4.272476900,43677,-50271.78,701.03,68.9
4.272489200,43672,-50010.62,653.42,68.9
4.272501500,43677,-49678.66,612.68,68.9
4.272517100,43663,-49291.12,578.51,68.9
4.272529200,43686,-48860.61,550.38,68.9
4.272541200,43678,-48396.70,504.34,68.9
4.272552800,43660,-47905.85,336.56,68.9
4.272639600,43658,-47392.03,-135.50,68.9
4.272652500,43645,-46857.86,-1068.27,68.9
4.286092300,43634,-46305.47,-2510.13,68.9
4.286358200,43625,-45737.07,-4412.12,68.9
4.308297800,43615,-45155.29,-6667.27,68.9
4.308318600,43617,-44563.23,-9139.24,68.9
4.326352600,43594,-43964.27,-11683.22,68.9
4.326381100,43594,-43361.93,-14161.00,68.9
4.346713600,43585,-42759.90,-16451.01,68.9
4.347049500,43600,-42161.76,-18453.70,68.9
4.372749700,43580,-41570.37,-20093.67,68.9
4.372768500,43581,-40987.56,-21320.63,68.9
4.389941600,43595,-40414.10,-22108.32,68.9
4.389961300,43604,-39849.57,-22451.18,68.9
4.406111600,43585,-39291.92,-22360.69,68.9
4.406291700,43593,-38737.67,-21862.39,68.9
4.426280700,43596,-38182.65,-20993.03,68.9
4.426476500,43597,-37622.40,-19797.09,68.9
4.446011400,43606,-37052.30,-18323.65,68.9
4.446086900,43612,-36467.49,-16623.65,68.9
4.467439100,43571,-35863.21,-14748.31,68.9
4.467459700,43575,-35235.76,-12748.37,68.9
4.485896100,43592,-34583.47,-10672.70,68.9
4.486259300,43568,-33906.71,-8566.59,68.9
4.505857700,43575,-33207.20,-6471.05,68.9
4.530823000,43586,-32487.67,-4422.55,68.9
4.530842400,43572,-31751.35,-2451.95,68.9
4.549175200,43583,-31001.56,-584.35,68.9
4.549193900,43563,-30241.49,1160.34,68.9
4.567044100,43569,-29474.47,2766.87,68.9
4.567064100,43562,-28704.07,4224.33,68.8
4.586238900,43552,-27934.18,5525.96,68.8
4.586424600,43535,-27169.07,6669.01,68.7
4.614087200,43518,-26413.77,7654.27,68.6
4.614106200,43500,-25674.47,8485.43,68.4
4.626020400,43491,-24958.72,9168.31,68.3
4.626132500,43547,-24274.82,9710.66,68.1
4.646038200,43591,-23629.56,10123.10,67.9
4.646221900,43634,-23024.95,10419.13,67.7
4.666191700,43599,-22456.21,10613.08,67.5
4.666340100,43586,-21912.86,10717.56,67.3
4.690957200,43530,-21382.58,10743.07,67.0
4.690976500,43487,-20855.57,10698.97,66.8
4.707935200,43450,-20327.92,10594.59,66.5
4.707955500,43423,-19803.24,10439.53,66.3
4.725788700,43383,-19292.27,10243.53,66.0
4.725946700,43375,-18811.39,10016.09,65.8
4.746341600,43346,-18380.50,9765.86,65.5
4.746538800,43343,-18020.68,9499.96,65.3
4.772707000,43317,-17751.94,9223.77,65.1
4.772727000,43272,-17591.78,8941.21,64.9
4.790154500,43223,-17555.05,8654.78,64.6
4.790173900,43174,-17654.85,8365.62,64.5
4.806338100,43071,-17903.93,8073.42,64.3
4.806434700,43001,-18316.35,7776.31,64.1
4.826433900,42925,-18909.00,7471.44,64.0
4.826454100,42873,-19701.88,7156.42,63.9
4.846088600,42827,-20716.62,6830.15,63.8
4.846173200,42813,-21973.71,6493.10,63.8
4.867885800,42778,-23489.32,6147.64,63.7
4.867905500,42772,-25272.29,5797.88,63.7
4.885962100,42736,-27322.37,5448.59,63.7
4.886140500,42732,-29629.59,5104.21,63.7
4.906735600,42728,-32174.55,4768.70,63.7
4.906769200,42710,-34929.02,4446.03,63.7
4.932367500,42684,-37857.17,4139.71,63.7
4.932390000,42700,-40917.54,3851.67,63.7
4.949934900,42681,-44064.89,3582.27,63.7
4.949954700,42660,-47251.85,3331.07,63.7
4.967948500,42675,-50430.63,3096.96,63.7
4.967968700,42674,-53554.61,2878.64,63.7
4.986231900,42666,-56579.16,2675.39,63.7
4.986319900,42657,-59462.41,2486.75,63.7
5.014842700,42657,-62166.48,2312.18,63.7
5.015109500,42637,-64658.53,2150.82,63.7
5.027108200,42653,-66911.47,2001.26,63.7
5.027127300,42640,-68904.20,1861.90,63.7
5.272484700,42628,-70621.37,1731.63,63.7
5.272501900,42641,-72053.28,1609.72,63.7
5.272515100,42630,-73195.63,1495.81,63.7
5.272527800,42623,-74048.89,1390.02,63.7
5.272540400,42624,-74617.86,1292.66,63.7
5.272552800,42623,-74911.28,1203.85,63.7
5.272564700,42619,-74941.17,1123.52,63.7
5.272576300,42624,-74722.08,1051.52,63.7
5.272587700,42603,-74270.54,987.78,63.7
5.272599200,42636,-73604.61,932.22,63.7
5.272610700,42604,-72743.24,884.83,63.7
5.272623000,42610,-71705.79,845.40,63.7
5.272634500,42608,-70511.95,812.98,63.7
5.272646300,42601,-69181.61,786.35,63.7
5.272657700,42611,-67734.53,765.01,63.7
5.272669000,42594,-66189.88,749.22,63.7
5.272680200,42608,-64565.97,739.13,63.7
5.272691700,42588,-62880.08,734.18,63.7
5.272703000,42597,-61148.44,733.27,63.7
5.272715000,42596,-59386.11,735.30,63.7
5.272726400,42588,-57606.88,738.79,63.7
5.272738000,42594,-55823.08,721.43,63.7
5.272749500,42591,-54045.60,594.52,63.7
5.272761200,42580,-52283.87,206.99,63.7
5.285949700,42560,-50546.20,-568.32,63.7
5.286108900,42552,-48840.48,-1769.75,63.7
5.305943200,42575,-47174.58,-3356.00,63.7
5.314004700,42575,-45555.83,-5237.08,63.7
5.332191100,42562,-43989.94,-7297.69,63.7
5.332209200,42566,-42480.68,-9416.02,63.7
5.348796700,42557,-41030.32,-11477.22,63.7
5.348815300,42559,-39640.06,-13381.00,63.7
5.367255300,42549,-38310.24,-15045.59,63.7
5.367273500,42555,-37040.57,-16409.63,63.7
5.387272800,42556,-35830.18,-17432.11,63.7
5.387292300,42554,-34677.48,-18091.06,63.7
5.413919400,42550,-33580.13,-18381.67,63.7
5.414075200,42559,-32535.19,-18313.68,63.7
5.432071400,42549,-31539.24,-17908.17,63.7
5.432109100,42556,-30588.49,-17194.54,63.7
5.446015900,42548,-29678.97,-16208.62,63.7
5.446093100,42536,-28806.85,-14991.10,63.7
5.466327700,42540,-27968.82,-13585.89,63.7
5.466413700,42536,-27162.40,-12038.11,63.7
5.490367600,42553,-26385.71,-10391.81,63.7
5.490389200,42539,-25636.93,-8688.31,63.7
5.508097600,42540,-24914.06,-6965.23,63.7
5.508115900,42542,-24215.00,-5256.19,63.7
5.525986100,42550,-23537.73,-3590.43,63.7
5.526125400,42550,-22880.12,-1992.61,63.7
5.546356300,42576,-22239.52,-482.77,63.7
5.546525300,42573,-21612.46,924.01,63.7
5.572752900,42556,-20994.51,2217.12,63.7
5.572777000,42572,-20380.96,3389.15,63.7
5.591254100,42579,-19767.61,4435.20,63.7
5.591274000,42582,-19150.82,5353.06,63.6
5.609893800,42571,-18527.34,6143.16,63.6
5.609926500,42581,-17894.61,6808.13,63.5
5.626206000,42593,-17251.03,7352.71,63.5
5.626289400,42585,-16595.79,7783.96,63.4
5.656339500,42573,-15928.67,8110.60,63.3
5.656434400,42597,-15250.38,8341.57,63.2
5.667165700,42576,-14562.64,8485.41,63.1
5.667184300,42607,-13867.82,8550.88,62.9
5.685836700,42588,-13168.56,8547.47,62.8
5.686045500,42595,-12467.47,8484.86,62.7
5.706046200,42589,-11767.28,8371.95,62.6
5.713301700,42578,-11071.10,8216.68,62.4
5.731272500,42578,-10382.72,8026.30,62.3
5.731292500,42551,-9706.83,7807.85,62.1
5.750407800,42529,-9049.45,7568.71,62.0
