RX Date/Time,MAX30100/1 raw,MAX30100/2 filter,MAX30100/3 restrurt,MAX30100/4 BPM,beat_event
91.6034644,39322,5544.39,-346.72,58.0,0
91.6040781,39320,5665.99,-330.91,58.0,0
91.6041141,39297,5777.28,-309.23,58.0,0
91.6041423,39305,5873.75,-277.99,58.0,0
91.6042366,39303,5949.89,-233.8,58.0,0
91.604275,39264,5999.74,-173.89,58.0,0
91.6043036,39273,6017.07,-96.36,58.0,0
91.6043307,39262,5995.31,-0.7,58.0,0
91.6043567,39253,5927.88,112.04,58.0,0
91.6043825,39249,5808.91,239.38,58.0,0
91.6044077,39241,5633.56,377.58,58.0,0
91.6044331,39252,5398.46,521.71,58.0,0
91.6044587,39259,5102.19,666.26,58.0,0
91.6044896,39233,4745.8,806.08,58.0,0
91.6045164,39241,4332.61,936.67,58.0,0
91.604542,39241,3867.53,1054.26,58.0,0
91.6045689,39234,3356.6,1156.16,57.9,0
91.6045952,39230,2806.84,1240.68,57.9,0
91.6046209,39226,2225.79,1306.93,57.9,0
91.6046467,39223,1621.1,1355.08,57.9,0
91.6046727,39204,1000.13,1385.93,57.8,0
91.6046997,39198,369.52,1400.26,57.8,0
91.6047279,39196,-265.35,1398.88,57.8,0
91.604754,39198,-900.28,1383.43,57.7,0
91.6047797,39186,-1531.84,1356.29,57.7,0
91.6048049,39189,-2157.06,1319.49,57.7,0
91.6048302,39195,-2773.17,1274.06,57.6,0
91.6048555,39199,-3377.24,1220.87,57.6,0
91.604881,39210,-3965.71,1161.42,57.5,0
91.6049067,39202,-4534.07,1097.78,57.5,0
91.604933,39200,-5077.04,1031.72,57.4,0
91.604959,39196,-5589.23,964.07,57.4,0
91.6049849,39196,-6065.76,894.66,57.4,0
91.6050107,39199,-6502.68,822.98,57.3,0
91.6050375,39198,-6896.92,748.87,57.3,0
91.6050635,39206,-7246.17,672.34,57.2,0
91.6050891,39180,-7548.86,593.35,57.2,0
91.6051149,39188,-7804.37,512.0,57.2,0
91.6051408,39188,-8013.48,428.84,57.2,0
91.6051671,39187,-8178.13,345.1,57.1,0
91.6053093,39197,-8300.93,262.56,57.1,0
91.6053519,39209,-8384.56,183.09,57.1,0
91.6053803,39189,-8431.25,107.98,57.1,0
91.6054073,39209,-8442.74,37.55,57.1,0
91.6054335,39203,-8420.49,-28.56,57.1,0
91.6054589,39194,-8365.88,-90.98,57.1,0
91.6054852,39186,-8280.5,-150.4,57.1,0
91.6055104,39207,-8166.57,-207.75,57.1,0
91.6055368,39204,-8026.84,-263.85,57.1,0
91.6055624,39205,-7863.94,-318.66,57.1,0
91.6055875,39199,-7680.16,-371.57,57.1,0
91.6056132,39207,-7477.66,-422.49,57.1,0
91.6056386,39225,-7258.49,-471.85,57.1,0
91.6056639,39209,-7024.27,-519.41,57.1,0
91.6292988,39209,-6776.11,-564.01,57.1,0
91.6319021,39221,-6514.99,-604.64,57.1,0
91.6558904,39213,-6242.06,-640.8,57.1,0
91.6559776,39227,-5958.53,-672.17,57.1,0
91.6591316,39227,-5665.47,-698.13,57.1,0
91.6592247,39217,-5363.8,-717.86,57.1,0
91.6797507,39245,-5054.31,-730.79,57.1,0
91.6797874,39239,-4737.63,-736.78,57.1,0
91.6990259,39244,-4413.93,-736.08,57.1,0
91.6990621,39243,-4082.96,-729.54,57.1,0
91.7277388,39243,-3744.42,-718.37,57.1,0
91.7277778,39227,-3398.42,-703.88,57.1,0
91.727806,39248,-3045.91,-687.64,57.1,0
91.727832,39247,-2688.63,-670.89,57.1,0
91.7446839,39258,-2328.59,-654.05,57.1,0
91.7447041,39243,-1967.6,-637.37,57.1,0
91.765232,39241,-1607.33,-621.57,57.1,0
91.7654601,39259,-1249.76,-607.55,57.1,0
91.8061792,39255,-897.1,-595.8,57.1,0
91.806243,39260,-551.27,-586.08,57.1,0
91.8062789,39252,-213.79,-577.6,57.1,0
91.8063066,39267,114.1,-569.69,57.1,0
91.8915165,39281,431.43,-561.83,57.1,0
91.8915497,39258,737.91,-553.22,57.1,0
91.891566,39263,1033.67,-543.26,57.1,0
91.8915847,39284,1318.81,-532.44,57.1,0
91.8915978,39280,1593.38,-521.61,57.1,0
91.8916108,39281,1857.82,-511.01,57.1,0
91.8916235,39296,2113.06,-500.79,57.1,0
91.8916361,39289,2360.37,-491.31,57.1,0
91.905452,39296,2601.24,-482.88,57.1,0
91.9054723,39290,2837.19,-475.54,57.1,0
91.9293267,39292,3069.36,-469.14,57.1,0
91.9293639,39305,3298.34,-463.23,57.1,0
91.9803594,39326,3524.47,-456.89,57.1,0
91.9804376,39299,3748.37,-449.1,57.1,0
91.9812587,39306,3970.96,-439.66,57.1,0
91.9813089,39305,4192.65,-429.45,57.1,0
92.0061248,39312,4413.03,-419.58,57.1,0
92.0061833,39318,4631.09,-410.5,57.1,0
92.0062124,39325,4845.72,-402.02,57.1,0
92.0062553,39332,5056.13,-393.59,57.1,0
92.0374798,39345,5262.13,-384.44,57.1,0
92.0375149,39340,5464.32,-373.99,57.1,0
92.7732894,39339,5663.86,-362.14,57.1,0
92.7733229,39349,5862.07,-349.15,57.1,1
92.7734881,39354,6059.99,-335.27,57.1,0
92.7735154,39346,6258.47,-321.02,57.1,0
92.7735405,39359,6458.03,-307.39,57.1,0
92.7735655,39361,6658.82,-295.43,57.1,0
92.7735904,39358,6860.67,-285.66,57.1,0
92.7736152,39351,7063.05,-278.07,57.1,0
92.7736412,39351,7264.81,-272.8,57.1,0
92.7736661,39365,7463.95,-270.28,57.1,0
92.7736917,39389,7658.14,-270.5,57.1,0
92.7737165,39362,7845.61,-272.39,57.1,0
92.7737411,39355,8025.27,-274.44,57.1,0
92.773766,39335,8195.69,-275.3,57.1,0
92.7737906,39338,8354.07,-273.11,57.1,0
92.7738153,39332,8495.98,-265.01,57.1,0
92.7738396,39326,8615.87,-247.33,57.1,0
92.7738642,39298,8707.61,-216.12,57.1,0
92.7738885,39288,8764.47,-168.47,57.1,0
92.7739136,39295,8779.02,-103.5,57.1,0
92.7739395,39301,8743.8,-21.56,57.1,0
92.7739652,39290,8652.56,76.6,57.1,0
92.7739912,39293,8501.11,189.16,57.1,0
92.7740162,39270,8287.41,312.55,57.1,0
92.7740418,39279,8011.15,441.68,57.1,0
92.7740665,39285,7673.46,571.08,57.1,0
92.7740907,39286,7277.14,696.06,57.1,0
92.7741203,39266,6826.82,812.97,57.1,0
92.774146,39282,6328.66,918.68,57.1,0
92.7741717,39257,5789.59,1010.58,57.0,0
92.7741975,39276,5216.92,1086.8,57.0,0
92.7742226,39271,4618.12,1146.44,56.9,0
92.7742492,39260,4000.84,1189.75,56.9,0
92.7742742,39275,3372.74,1217.69,56.8,0
92.7742988,39261,2741.32,1231.77,56.7,0
92.774324,39247,2113.64,1234.22,56.7,0
92.7743497,39249,1495.82,1227.44,56.6,0
92.774375,39256,892.64,1213.35,56.5,0
92.7743999,39242,307.79,1193.41,56.4,0
92.7744254,39242,-255.82,1168.69,56.2,0
92.7744508,39250,-796.04,1139.59,56.1,0
92.7744765,39240,-1311.22,1105.83,56.0,0
92.7745024,39249,-1800.0,1066.65,55.9,0
92.7745283,39256,-2261.04,1020.86,55.8,0
92.774554,39259,-2692.76,967.5,55.7,0
92.7745792,39254,-3093.06,906.51,55.6,0
92.7746047,39249,-3459.59,838.57,55.5,0
92.7746302,39256,-3790.27,764.41,55.4,0
92.7746558,39263,-4083.49,684.78,55.3,0
92.7746811,39247,-4338.09,600.6,55.2,0
92.774706,39263,-4553.33,513.29,55.1,0
92.774731,39242,-4729.12,425.02,55.0,0
92.7747566,39252,-4866.21,337.92,54.9,0
92.7747813,39243,-4966.27,252.99,54.9,0
92.7748058,39253,-5031.82,170.34,54.8,0
92.7748306,39231,-5065.97,89.94,54.8,0
92.7748556,39256,-5072.27,11.92,54.8,0
92.7748805,39255,-5054.45,-63.28,54.8,0
92.7749062,39260,-5015.76,-134.78,54.7,0
92.7749309,39270,-4958.49,-201.4,54.7,0
92.774956,39268,-4883.85,-261.61,54.7,0
92.7749812,39261,-4792.19,-313.89,54.7,0
92.7750057,39258,-4683.51,-357.88,54.7,0
92.7750322,39265,-4558.13,-394.97,54.7,0
92.7750705,39262,-4416.86,-427.44,54.7,0
92.7750986,39275,-4260.86,-457.14,54.7,0
92.7751245,39277,-4091.27,-484.77,54.7,0
92.7751491,39288,-3908.86,-510.16,54.7,0
92.7751738,39273,-3713.88,-532.68,54.7,0
92.7751985,39278,-3506.37,-551.57,54.7,0
92.7752232,39277,-3286.7,-566.24,54.7,0
92.7752484,39281,-3055.77,-576.37,54.7,0
92.7752732,39280,-2814.97,-582.09,54.7,0
92.7909544,39285,-2565.95,-583.94,54.7,0
92.7909937,39289,-2310.49,-582.36,54.7,0
92.8079412,39292,-2050.24,-577.58,54.7,0
92.8079832,39282,-1786.67,-570.07,54.7,0
92.8260665,39302,-1521.16,-560.76,54.7,0
92.8261053,39296,-1254.96,-550.1,54.7,0
92.8449066,39315,-988.96,-537.5,54.7,0
92.8449569,39311,-723.4,-522.16,54.7,0
92.8645051,39326,-457.78,-503.65,54.7,0
92.8645442,39306,-191.0,-481.64,54.7,0
92.8988843,39309,78.04,-456.29,54.7,0
92.8989233,39308,349.75,-428.68,54.7,0
92.9192561,39334,623.66,-400.38,54.7,0
92.9193069,39302,898.8,-372.81,54.7,0
92.9430147,39327,1174.06,-347.56,54.7,0
92.9447256,39330,1448.08,-326.32,54.7,0
92.9452548,39341,1719.63,-309.75,54.7,0
92.945295,39332,1988.05,-297.53,54.7,0
92.9640037,39335,2253.22,-289.23,54.7,0
92.9650567,39324,2514.96,-284.44,54.7,0
93.0149488,39333,2772.62,-282.83,54.7,0
93.0149937,39342,3024.97,-284.39,54.7,0
93.0160859,39329,3270.52,-289.16,54.7,0
93.0161446,39342,3507.78,-297.11,54.7,0
93.0385723,39341,3735.31,-308.14,54.7,0
93.0386135,39362,3951.95,-321.43,54.7,0
93.6465277,39347,4157.23,-335.2,54.7,0
93.6465624,39336,4351.29,-347.8,54.7,0
93.6466995,39337,4534.23,-358.91,54.7,0
93.6467269,39350,4705.45,-369.22,54.7,0
93.6467527,39366,4863.98,-379.12,54.7,0
93.6467774,39356,5009.37,-388.19,54.7,0
93.6468024,39356,5141.99,-395.74,54.7,0
93.6468273,39367,5262.72,-401.09,54.7,0
93.6468518,39376,5372.73,-403.55,54.7,0
93.6468771,39363,5473.54,-402.83,54.7,0
93.6469016,39377,5566.97,-399.61,54.7,0
93.6469263,39398,5654.93,-394.78,54.7,0
93.6469508,39397,5739.71,-388.02,54.7,0
93.6469761,39392,5824.3,-377.68,54.7,0
93.6470007,39392,5911.93,-362.37,54.7,0
93.6470251,39403,6005.36,-342.29,54.7,0
93.6470496,39389,6106.48,-319.04,54.7,0
93.6470738,39402,6216.31,-295.02,54.7,1
93.6470986,39390,6334.82,-272.64,54.7,0
93.6471236,39410,6461.07,-253.46,54.7,0
93.6471476,39415,6593.57,-237.85,54.7,0
93.6471718,39399,6730.82,-225.68,54.7,0
93.6471962,39399,6871.25,-217.46,54.7,0
93.6472204,39408,7012.83,-214.22,54.7,0
93.647272,39392,7152.94,-216.07,54.7,0
93.6473011,39384,7288.4,-221.29,54.7,0
93.6473259,39374,7415.26,-226.78,54.7,0
93.6473506,39352,7528.44,-228.64,54.7,0
93.6473751,39345,7621.51,-222.68,54.7,0
93.647399,39325,7686.74,-205.29,54.7,0
93.6474233,39337,7715.43,-173.89,54.7,0
93.6474475,39339,7698.87,-126.74,54.7,0
93.6474728,39344,7629.75,-63.06,54.7,0
93.6474971,39335,7503.17,16.59,54.7,0
93.6475214,39329,7316.92,110.06,54.7,0
93.6475457,39337,7071.11,213.73,54.7,0
93.6475697,39333,6767.82,323.33,54.7,0
93.6475939,39338,6411.02,434.79,54.7,0
93.6476184,39329,6006.35,544.26,54.7,0
93.6476422,39326,5560.61,648.22,54.7,0
93.6476722,39336,5081.25,743.81,54.7,0
93.647698,39317,4575.97,828.89,54.7,0
93.6477236,39308,4052.31,901.58,54.7,0
93.6477489,39317,3517.06,960.4,54.7,0
93.6477737,39321,2976.05,1005.03,54.7,0
93.6477994,39301,2434.48,1036.7,54.7,0
93.6478248,39297,1896.98,1057.78,54.7,0
93.6478505,39300,1367.21,1071.17,54.6,0
93.6478762,39288,847.76,1079.29,54.6,0
93.6479013,39271,340.22,1083.55,54.6,0
93.647927,39272,-154.9,1084.34,54.5,0
93.6479528,39278,-638.2,1081.22,54.5,0
93.6479786,39270,-1110.81,1073.27,54.5,0
93.648004,39284,-1573.68,1059.6,54.4,0
93.6480288,39279,-2027.01,1039.74,54.4,0
93.6480545,39279,-2469.99,1013.52,54.4,0
93.6480792,39291,-2900.78,980.68,54.3,0
93.6481041,39281,-3316.66,940.81,54.3,0
93.6481424,39284,-3714.25,893.62,54.3,0
93.6481693,39284,-4089.88,839.1,54.2,0
93.6481953,39284,-4440.01,777.63,54.2,0
93.6640613,39281,-4761.46,710.35,54.1,0
93.6642696,39282,-5051.55,638.88,54.1,0
93.7168792,39268,-5308.38,564.76,54.1,0
93.7169195,39285,-5530.97,489.13,54.1,0
93.7177481,39283,-5719.23,413.31,54.0,0
93.717781,39286,-5873.45,339.22,54.0,0
93.7377499,39279,-5994.05,268.71,54.0,0
93.7377988,39278,-6081.68,202.85,54.0,0
93.7584269,39276,-6137.5,141.85,54.0,0
93.7584831,39295,-6163.19,85.62,54.0,0
93.7934845,39290,-6160.51,34.16,54.0,0
93.7935184,39292,-6130.86,-12.73,54.0,0
93.8144297,39295,-6075.27,-55.83,54.0,0
93.8144684,39291,-5994.57,-96.33,54.0,0
93.8161423,39280,-5889.78,-135.25,54.0,0
93.8161799,39298,-5762.35,-173.51,54.0,0
93.8930091,39287,-5614.29,-212.05,54.0,0
93.8930365,39300,-5447.82,-251.31,54.0,0
93.8930575,39308,-5265.04,-290.81,54.0,0
93.8930771,39295,-5067.66,-329.52,54.0,0
93.8930963,39299,-4857.07,-366.75,54.0,0
93.8931165,39318,-4634.57,-402.32,54.0,0
93.8931361,39305,-4401.33,-435.88,54.0,0
93.893156,39312,-4158.21,-466.97,54.0,0
93.9144659,39306,-3905.96,-495.26,54.0,0
93.9144989,39318,-3645.48,-520.56,54.0,0
93.944383,39333,-3377.73,-542.6,54.0,0
93.9444463,39321,-3103.33,-560.86,54.0,0
93.9444974,39304,-2822.56,-575.01,54.0,0
93.9452155,39323,-2536.05,-585.33,54.0,0
93.9882329,39317,-2245.25,-592.32,54.0,0
93.988277,39338,-1952.02,-595.94,54.0,0
93.9909906,39342,-1657.95,-595.45,54.0,0
93.9910296,39328,-1363.91,-590.05,54.0,0
94.0036958,39346,-1070.13,-579.87,54.0,0
94.0039099,39335,-776.71,-566.24,54.0,0
94.0424298,39356,-483.72,-550.84,54.0,0
94.623288,39342,-191.17,-534.62,54.0,0
94.6427755,39329,100.9,-517.47,54.0,0
94.6428604,39343,391.82,-499.02,54.0,0
94.6429309,39343,680.07,-479.48,54.0,0
94.6429972,39350,963.65,-459.07,54.0,0
94.6727309,39352,1240.7,-437.87,54.0,0
94.6727639,39352,1509.72,-416.02,54.0,0
94.6727927,39364,1769.7,-393.85,54.0,0
94.6728194,39348,2020.05,-371.64,54.0,0
94.6728448,39363,2260.51,-349.55,54.0,0
94.6728704,39359,2490.84,-327.47,54.0,0
94.6728959,39355,2710.86,-305.19,54.0,0
94.6729212,39344,2920.21,-283.05,54.0,0
94.6729463,39367,3118.1,-261.99,54.0,0
94.672971,39364,3303.48,-242.83,54.0,0
94.6729966,39364,3475.59,-225.9,54.0,0
94.6730257,39376,3634.28,-211.27,54.0,0
94.6730502,39363,3779.93,-199.07,54.0,0
94.6730746,39379,3913.32,-189.39,54.0,0
94.6730988,39361,4035.39,-182.14,54.0,0
94.673124,39382,4147.04,-177.4,54.0,0
94.6731489,39389,4249.2,-175.51,54.0,0
94.6731735,39382,4343.1,-176.45,54.0,0
94.6731982,39384,4430.43,-179.23,54.0,0
94.673223,39385,4512.91,-182.29,54.0,0
94.6732474,39409,4592.1,-184.69,54.0,0
94.6732721,39396,4669.65,-186.55,54.0,0
94.6732983,39388,4747.43,-188.48,54.0,0
94.6733239,39397,4826.98,-191.1,54.0,0
94.6733494,39406,4909.17,-194.81,54.0,0
94.6733739,39412,4994.37,-199.63,54.0,0
94.6733984,39403,5082.97,-205.22,54.0,0
94.6734229,39408,5175.32,-211.06,54.0,0
94.673448,39418,5271.52,-216.7,54.0,1
94.6734726,39405,5371.34,-222.02,54.0,0
94.6734968,39415,5474.31,-227.17,54.0,0
94.673521,39415,5579.63,-232.02,54.0,0
94.6735452,39404,5686.13,-235.93,54.0,0
94.6735701,39432,5792.38,-238.58,54.0,0
94.6736413,39403,5896.87,-240.45,54.0,0
94.6736738,39416,5998.05,-241.99,54.0,0
94.6737009,39400,6094.16,-242.27,54.0,0
94.6737267,39377,6182.76,-238.71,54.0,0
94.6737522,39365,6260.17,-227.85,54.0,0
94.6737787,39358,6320.99,-206.34,54.0,0
94.6738048,39367,6358.35,-171.5,54.0,0
94.6738311,39343,6364.8,-121.51,54.0,0
94.6738573,39336,6333.18,-55.63,54.0,0
94.6738852,39331,6256.81,25.56,54.0,0
94.6739119,39329,6129.67,120.29,54.0,0
94.6739388,39330,5947.0,225.74,54.0,0
94.6739653,39327,5705.79,338.31,54.0,0
94.673992,39324,5405.19,453.9,54.0,0
94.6740247,39326,5046.47,568.25,54.0,0
94.6740527,39298,4632.76,677.51,54.0,0
94.6740795,39337,4168.58,778.72,54.0,0
94.6741063,39320,3659.68,869.78,54.0,0
94.6741334,39289,3113.11,949.21,54.0,0
94.6741598,39306,2536.45,1015.62,54.0,0
94.6741869,39300,1936.9,1068.1,54.0,0
94.6766657,39264,1321.04,1107.1,54.0,0
94.6767209,39287,694.54,1133.92,54.0,0
94.6767652,39275,61.96,1149.79,54.0,0
94.6768029,39265,-572.91,1155.73,54.0,0
94.7364815,39287,-1206.61,1152.94,54.0,0
94.7365499,39280,-1835.58,1143.02,54.0,0
94.7366078,39286,-2455.66,1127.74,54.0,0
94.7366625,39292,-3061.86,1108.25,54.0,0
94.7545802,39293,-3648.44,1084.78,54.0,0
94.7546163,39286,-4209.16,1056.99,54.0,0
94.755573,39283,-4737.8,1024.38,54.0,0
94.7556063,39281,-5228.89,986.41,54.0,0
94.7812163,39279,-5678.13,942.56,54.0,0
94.7812669,39270,-6082.6,892.27,54.0,0
94.7974135,39281,-6440.79,834.9,54.0,0
94.7974505,39287,-6752.36,769.97,54.0,0
94.8103946,39266,-7017.67,697.68,54.0,0
94.8104252,39275,-7237.63,619.17,54.0,0
94.8349412,39288,-7413.9,536.28,54.0,0
94.8349812,39264,-7548.55,451.16,54.0,0
94.8559687,39269,-7643.97,365.57,54.0,0
94.8560163,39282,-7703.02,280.37,54.0,0
94.8759987,39283,-7728.74,196.22,54.0,0
94.8760727,39281,-7723.87,114.24,54.0,0
94.9331514,39292,-7690.49,35.68,54.0,0
94.9331965,39299,-7630.1,-38.32,54.0,0
94.9332294,39291,-7543.49,-106.76,54.0,0
94.9332606,39303,-7430.92,-169.26,54.0,0
94.9338273,39303,-7292.38,-226.13,54.0,0
94.9339543,39302,-7127.79,-277.96,54.0,0
94.9506156,39282,-6937.34,-325.59,54.0,0
94.9506615,39310,-6721.93,-369.78,54.0,0
94.9689989,39302,-6483.35,-410.65,54.0,0
94.9690497,39307,-6223.74,-448.15,54.0,0
94.9880269,39288,-5945.37,-482.46,54.0,0
94.9880709,39311,-5650.92,-513.6,54.0,0
95.0061208,39289,-5343.57,-541.19,54.0,0
95.0061697,39297,-5026.87,-564.79,54.0,0
95.0242179,39297,-4704.71,-584.04,54.0,0
95.0403439,39285,-4381.2,-598.65,54.0,0
95.6658853,39296,-4060.54,-608.5,54.0,0
95.6659038,39299,-3746.82,-613.39,54.0,0
95.6659879,39306,-3443.56,-612.53,54.0,0
95.6660038,39308,-3153.24,-605.0,54.0,0
95.6660167,39319,-2877.05,-590.76,54.0,0
95.6660299,39317,-2614.88,-570.94,54.0,0
95.666043,39316,-2365.53,-547.07,54.0,0
95.6660554,39325,-2127.07,-520.4,54.0,0
95.6660682,39318,-1897.3,-492.1,54.0,0
95.6660816,39308,-1674.06,-463.62,54.0,0
95.6660953,39310,-1455.82,-436.46,54.0,0
95.6661077,39326,-1241.96,-411.7,54.0,0
95.6661204,39323,-1032.45,-389.88,54.0,0
95.6661329,39326,-827.19,-371.32,54.0,0
95.6661464,39335,-625.87,-356.31,54.0,0
95.6661591,39325,-427.9,-344.9,54.0,0
95.6661715,39337,-232.59,-336.82,54.0,0
95.6661851,39326,-39.3,-331.84,54.0,0
95.666199,39338,152.37,-329.84,54.0,0
95.6662119,39346,342.66,-330.28,54.0,0
95.6662252,39342,531.85,-331.62,54.0,0
95.6662387,39338,720.41,-331.8,54.0,0
95.6662523,39347,908.73,-329.54,54.0,0
95.6662653,39343,1096.91,-324.65,54.0,0
95.6662781,39348,1284.79,-317.5,54.0,0
95.6662912,39344,1471.99,-308.72,54.0,0
95.6663038,39339,1657.83,-299.17,54.0,0
95.6663171,39349,1841.27,-289.49,54.0,0
95.6663297,39354,2020.94,-279.79,54.0,0
95.6663427,39347,2195.57,-269.73,54.0,0
95.6663563,39349,2364.11,-258.95,54.0,0
95.6663692,39348,2525.58,-247.54,54.0,0
95.6663825,39365,2679.03,-235.88,54.0,0
95.6663952,39334,2823.7,-224.48,54.0,0
95.6664082,39351,2958.87,-213.72,54.0,0
95.6664205,39344,3083.53,-203.45,54.0,0
95.6664334,39336,3196.34,-193.25,54.0,0
95.6664464,39356,3295.79,-182.98,54.0,0
95.6664593,39356,3380.55,-172.58,54.0,0
95.6664721,39354,3450.02,-161.32,54.0,0
95.6664852,39354,3504.46,-148.02,54.0,0
95.6664981,39345,3544.68,-131.89,54.0,0
95.6665109,39355,3571.6,-112.89,54.0,0
95.6665243,39351,3586.02,-91.28,54.0,0
95.6665376,39365,3588.87,-67.51,54.0,0
95.6665508,39382,3581.47,-42.48,54.0,1
95.6665648,39397,3566.27,-17.31,54.0,0
95.6665784,39387,3547.2,6.91,54.0,0
95.6665922,39383,3529.33,28.84,54.0,0
95.6666055,39391,3517.81,46.74,54.0,0
95.6666189,39383,3517.0,59.43,54.0,0
95.6666332,39374,3530.0,66.7,54.0,0
95.6666475,39360,3558.22,68.54,54.0,0
95.6666664,39366,3600.94,64.88,54.0,0
95.6666804,39350,3655.3,56.76,54.0,0
95.6666938,39339,3716.67,46.88,54.0,0
95.6667071,39345,3778.97,38.77,54.0,0
95.6667207,39336,3835.18,35.7,54.0,0
95.6667342,39348,3878.13,40.24,54.0,0
95.666748,39334,3901.34,53.96,54.0,0
95.6667615,39330,3899.47,77.12,54.0,0
95.666776,39349,3868.37,108.66,54.0,0
95.66679,39336,3805.35,146.74,54.0,0
95.6668048,39333,3709.37,189.02,54.0,0
95.7206951,39336,3580.83,232.72,54.0,0
95.7207313,39348,3421.25,275.28,54.0,0
95.7212841,39341,3233.3,314.8,54.0,0
95.7213192,39340,3020.84,350.35,54.0,0
95.7528258,39326,2788.43,382.08,54.0,0
95.7530495,39340,2540.61,410.59,54.0,0
95.756737,39328,2281.61,436.52,54.0,0
95.7568156,39323,2015.21,460.56,54.0,0
95.8080449,39302,1744.51,483.54,54.0,0
95.8080837,39314,1471.43,506.22,54.0,0
95.8105554,39294,1196.58,529.33,54.0,0
95.8106347,39283,919.45,553.35,54.0,0
95.8106995,39310,638.65,578.2,54.0,0
95.9603092,39281,352.42,603.57,54.0,0
95.9603557,39288,59.32,629.0,54.0,0
95.9603869,39282,-241.73,653.26,53.9,0
95.9604175,39281,-551.4,674.23,53.9,0
95.9604484,39303,-869.8,689.71,53.8,0
95.9604774,39289,-1195.89,698.19,53.7,0
95.9605068,39278,-1527.37,698.68,53.6,0
95.9605372,39286,-1861.18,689.95,53.5,0
95.9605663,39285,-2194.16,670.96,53.3,0
95.9605932,39282,-2523.07,641.86,53.2,0
95.9606205,39270,-2844.74,603.76,53.0,0
95.9606517,39287,-3156.31,557.95,52.9,0
95.9823644,39271,-3455.3,505.94,52.7,0
95.9824131,39287,-3739.51,449.79,52.5,0
95.9849928,39270,-4006.89,391.69,52.3,0
95.9850422,39280,-4255.64,333.35,52.1,0
95.985554,39276,-4484.26,276.09,51.9,0
95.9855859,39286,-4691.52,221.24,51.8,0
96.0262679,39271,-4876.34,169.85,51.6,0
96.0263462,39291,-5037.71,122.31,51.4,0
96.0266025,39275,-5174.82,78.35,51.2,0
96.0266439,39284,-5287.01,37.51,51.1,0
96.8238368,39281,-5373.86,-0.42,50.9,0
96.8238806,39299,-5435.23,-35.5,50.8,0
96.8242372,39285,-5470.93,-68.01,50.7,0
96.8242711,39289,-5480.69,-98.93,50.5,0
96.8242967,39298,-5464.38,-129.6,50.4,0
96.8243206,39304,-5422.05,-160.41,50.4,0
96.8243441,39290,-5353.77,-190.29,50.3,0
96.8243684,39303,-5259.74,-217.8,50.3,0
96.8243895,39304,-5140.52,-242.21,50.2,0
96.8244104,39307,-4996.94,-263.48,50.2,0
96.8244312,39293,-4830.1,-282.12,50.2,0
96.8244522,39293,-4641.57,-299.27,50.2,0
96.8244722,39299,-4433.78,-315.97,50.2,0
96.8244937,39297,-4209.93,-332.4,50.2,0
96.8245142,39299,-3973.6,-347.91,50.2,0
96.8245349,39319,-3728.28,-361.61,50.2,0
96.8245555,39296,-3476.98,-372.46,50.2,0
96.8245757,39302,-3222.14,-379.14,50.2,0
96.8245955,39293,-2966.09,-380.65,50.2,0
96.8246158,39291,-2711.47,-377.04,50.2,0
96.8246389,39297,-2461.29,-369.42,50.2,0
96.8246581,39297,-2218.68,-359.33,50.2,0
96.8246777,39314,-1986.41,-347.84,50.2,0
96.8246983,39316,-1766.29,-335.16,50.2,0
96.8247186,39309,-1558.79,-321.21,50.2,0
96.8247391,39324,-1363.23,-306.79,50.2,0
96.8247587,39321,-1178.1,-293.66,50.2,0
96.824779,39328,-1001.31,-283.52,50.2,0
96.824799,39328,-830.29,-277.47,50.2,0
96.8248195,39327,-662.37,-275.91,50.2,0
96.8248395,39352,-494.9,-278.62,50.2,0
96.8248595,39343,-325.19,-284.89,50.2,0
96.8248789,39346,-150.38,-294.22,50.2,0
96.8248984,39350,32.3,-306.83,50.2,0
96.8249187,39345,225.07,-323.19,50.2,0
96.8249386,39353,429.34,-343.9,50.2,0
96.8249586,39347,645.64,-369.54,50.2,0
96.8249773,39361,873.67,-399.77,50.2,0
96.8249969,39351,1112.46,-432.9,50.2,0
96.8250163,39359,1360.57,-466.79,50.2,0
96.8250353,39358,1616.13,-499.62,50.2,0
96.8250545,39383,1877.08,-529.63,50.2,0
96.825074,39367,2141.61,-554.84,50.2,0
96.8250931,39374,2408.43,-573.75,50.2,0
96.825113,39364,2676.41,-585.98,50.2,0
96.8251305,39375,2944.15,-591.74,50.2,0
96.8251489,39366,3209.84,-591.34,50.2,1
96.8251676,39372,3471.31,-585.57,50.2,0
96.8251863,39383,3726.21,-575.69,50.2,0
96.8252058,39369,3972.32,-562.56,50.2,0
96.8252244,39370,4207.63,-546.49,50.2,0
96.8252426,39371,4430.11,-528.14,50.2,0
96.8252604,39382,4637.68,-508.54,50.2,0
96.8252783,39398,4828.59,-488.36,50.2,0
96.825297,39399,5002.17,-467.76,50.2,0
96.8253146,39403,5159.19,-446.76,50.2,0
96.8253325,39393,5301.58,-425.62,50.2,0
96.8253511,39392,5431.67,-405.03,50.2,0
96.8253689,39384,5551.37,-385.88,50.2,0
96.8255596,39383,5661.64,-368.29,50.2,0
96.825578,39359,5762.18,-350.65,50.2,0
96.8255957,39355,5851.16,-329.91,50.2,0
96.8256142,39338,5924.94,-302.86,50.2,0
