IR,RED,beat_event
20011.0,21401.0,0
20009.0,21401.0,0
20014.0,21407.0,0
20010.0,21415.0,0
20013.0,21408.0,0
20009.0,21414.0,0
20015.0,21413.0,0
20007.0,21424.0,0
20017.0,21419.0,0
20013.0,21411.0,0
20017.0,21416.0,0
20013.0,21419.0,0
20022.0,21418.0,0
20016.0,21430.0,0
20030.0,21420.0,0
20029.0,21421.0,0
20019.0,21433.0,0
20021.0,21422.0,0
20025.0,21428.0,0
20026.0,21422.0,0
20022.0,21414.0,0
20027.0,21427.0,0
20022.0,21431.0,0
20028.0,21431.0,0
20036.0,21432.0,0
20028.0,21430.0,0
20019.0,21435.0,0
20031.0,21433.0,0
20023.0,21442.0,0
20022.0,21438.0,0
20027.0,21429.0,0
20013.0,21424.0,0
20015.0,21415.0,0
20013.0,21422.0,0
20011.0,21413.0,0
20013.0,21407.0,0
20012.0,21400.0,0
20015.0,21408.0,0
20012.0,21392.0,0
19999.0,21393.0,0
19998.0,21385.0,0
19994.0,21381.0,0
19993.0,21368.0,0
19987.0,21385.0,0
19996.0,21381.0,0
19995.0,21376.0,0
19991.0,21386.0,0
19989.0,21374.0,0
19989.0,21374.0,0
19978.0,21370.0,0
19971.0,21360.0,0
19983.0,21350.0,0
19972.0,21358.0,0
19990.0,21372.0,0
19983.0,21368.0,0
19985.0,21367.0,0
19982.0,21362.0,0
19988.0,21371.0,0
19989.0,21374.0,0
19984.0,21370.0,0
19985.0,21371.0,0
19979.0,21368.0,0
19975.0,21365.0,0
19972.0,21371.0,0
19980.0,21375.0,0
19977.0,21362.0,0
19977.0,21373.0,0
19971.0,21364.0,0
19976.0,21372.0,0
19976.0,21374.0,0
21421.0,21378.0,0
23101.0,21387.0,0
23094.0,21380.0,0
23099.0,21388.0,0
23099.0,21375.0,0
23100.0,21377.0,0
23099.0,21380.0,0
23100.0,21387.0,0
23105.0,21389.0,0
23095.0,21375.0,0
23107.0,21390.0,0
23107.0,21390.0,0
23104.0,21395.0,0
23104.0,21389.0,0
23106.0,21394.0,0
23110.0,21399.0,0
23099.0,21390.0,0
23108.0,21383.0,0
23117.0,21386.0,0
23108.0,21393.0,0
23111.0,21385.0,0
23112.0,21396.0,0
23104.0,21388.0,0
23106.0,21383.0,0
23100.0,21383.0,0
23092.0,21381.0,0
23090.0,21398.0,0
23093.0,21390.0,0
23093.0,21384.0,0
23092.0,21385.0,0
23101.0,21386.0,0
23098.0,21376.0,0
23101.0,21374.0,0
23072.0,21368.0,0
23078.0,21359.0,0
23078.0,21349.0,0
23073.0,21358.0,0
23085.0,21342.0,0
23070.0,21342.0,0
23066.0,21337.0,0
23071.0,21336.0,0
23057.0,21327.0,0
23065.0,21337.0,0
23055.0,21327.0,0
23047.0,21334.0,0
23052.0,21318.0,0
23051.0,21320.0,0
23052.0,21319.0,0
23053.0,21319.0,0
23060.0,21325.0,0
23046.0,21309.0,0
23044.0,21309.0,0
23044.0,21318.0,0
23040.0,21312.0,0
23046.0,21322.0,0
23045.0,21314.0,0
23044.0,21312.0,0
23041.0,21316.0,0
23054.0,21307.0,0
23050.0,21308.0,0
23049.0,21297.0,0
23046.0,21314.0,0
23037.0,21303.0,0
23048.0,21310.0,0
23043.0,21313.0,0
23044.0,21318.0,0
23053.0,21314.0,0
23047.0,21311.0,0
23039.0,21319.0,0
23048.0,21323.0,0
23039.0,21324.0,0
23046.0,21320.0,0
23048.0,21319.0,0
23052.0,21326.0,0
23044.0,21331.0,0
23052.0,21332.0,0
23059.0,21322.0,0
23056.0,21324.0,0
23048.0,21317.0,0
23054.0,21319.0,0
23047.0,21314.0,0
23051.0,21318.0,0
23060.0,21317.0,0
23054.0,21333.0,0
23062.0,21332.0,0
23062.0,21330.0,0
23056.0,21342.0,0
23059.0,21330.0,0
23057.0,21335.0,0
23061.0,21329.0,0
23059.0,21327.0,0
23058.0,21335.0,0
23066.0,21331.0,0
23059.0,21338.0,0
23067.0,21335.0,0
23065.0,21339.0,0
23067.0,21340.0,0
23076.0,21333.0,0
23070.0,21340.0,0
23066.0,21334.0,0
23063.0,21335.0,0
23072.0,21342.0,0
23077.0,21345.0,0
23074.0,21357.0,0
23068.0,21338.0,0
23068.0,21335.0,0
23067.0,21331.0,0
23055.0,21325.0,0
23048.0,21313.0,0
23056.0,21316.0,0
23052.0,21302.0,0
23055.0,21304.0,0
23048.0,21298.0,0
23046.0,21300.0,0
23044.0,21302.0,0
23031.0,21289.0,0
23037.0,21286.0,0
23040.0,21285.0,0
23039.0,21296.0,0
23046.0,21292.0,0
23033.0,21286.0,0
23040.0,21289.0,0
23037.0,21293.0,0
23023.0,21283.0,0
23028.0,21285.0,0
23022.0,21279.0,0
23018.0,21282.0,0
23029.0,21277.0,0
23026.0,21283.0,0
23031.0,21280.0,0
23025.0,21276.0,0
23022.0,21278.0,0
23037.0,21281.0,0
23029.0,21275.0,0
23039.0,21279.0,0
23035.0,21279.0,0
23033.0,21276.0,0
23030.0,21277.0,0
23029.0,21273.0,0
23017.0,21268.0,0
23016.0,21264.0,0
23027.0,21277.0,0
23023.0,21276.0,0
23024.0,21281.0,0
23024.0,21283.0,0
23027.0,21277.0,0
23022.0,21276.0,0
23028.0,21280.0,0
23013.0,21269.0,0
23014.0,21280.0,0
23030.0,21271.0,0
23020.0,21288.0,0
23010.0,21278.0,0
23017.0,21282.0,0
23020.0,21284.0,0
23015.0,21284.0,0
23021.0,21283.0,0
23023.0,21279.0,0
23027.0,21281.0,0
23018.0,21279.0,0
23019.0,21282.0,0
23025.0,21284.0,0
23020.0,21289.0,0
23027.0,21282.0,0
23026.0,21284.0,0
23020.0,21297.0,0
23027.0,21290.0,0
23033.0,21287.0,0
23019.0,21305.0,0
23034.0,21296.0,0
23023.0,21297.0,0
23015.0,21293.0,0
23017.0,21304.0,0
23029.0,21289.0,0
23038.0,21282.0,0
23027.0,21295.0,0
23034.0,21299.0,0
23041.0,21300.0,0
23026.0,21303.0,0
23035.0,21295.0,0
23030.0,21301.0,0
23037.0,21292.0,0
23032.0,21298.0,0
23029.0,21285.0,0
23021.0,21296.0,0
23026.0,21286.0,0
23018.0,21280.0,0
23011.0,21270.0,0
23008.0,21275.0,0
23014.0,21274.0,0
23009.0,21275.0,0
23008.0,21268.0,0
22997.0,21256.0,0
22998.0,21259.0,0
23012.0,21256.0,0
23004.0,21268.0,0
22999.0,21252.0,0
22991.0,21265.0,0
22990.0,21249.0,0
23000.0,21251.0,0
22994.0,21249.0,0
22981.0,21250.0,0
22979.0,21244.0,0
22984.0,21254.0,0
22979.0,21249.0,1
22987.0,21241.0,0
22992.0,21248.0,0
22993.0,21242.0,0
22993.0,21247.0,0
22982.0,21243.0,0
22987.0,21243.0,0
22992.0,21240.0,0
22982.0,21240.0,0
22984.0,21230.0,0
22984.0,21237.0,0
22975.0,21241.0,0
22992.0,21253.0,0
22986.0,21230.0,0
22992.0,21235.0,0
22970.0,21252.0,0
22979.0,21242.0,0
22982.0,21240.0,0
22980.0,21246.0,0
22974.0,21238.0,0
22981.0,21242.0,0
22973.0,21257.0,0
22971.0,21240.0,0
22975.0,21245.0,0
22984.0,21245.0,0
22976.0,21238.0,0
22976.0,21235.0,0
22986.0,21244.0,0
22983.0,21255.0,0
22991.0,21257.0,0
22990.0,21255.0,0
22993.0,21246.0,0
22986.0,21261.0,0
22985.0,21272.0,0
22992.0,21286.0,0
22998.0,21269.0,0
23011.0,21291.0,0
23012.0,21293.0,0
23020.0,21300.0,0
23009.0,21290.0,0
23018.0,21287.0,0
23013.0,21298.0,0
23013.0,21297.0,0
23021.0,21300.0,0
23025.0,21308.0,0
23036.0,21302.0,0
23036.0,21303.0,0
23027.0,21305.0,0
23028.0,21306.0,0
23034.0,21312.0,0
23025.0,21317.0,0
23018.0,21309.0,0
23041.0,21316.0,0
23029.0,21312.0,0
23038.0,21315.0,0
23039.0,21312.0,0
23046.0,21304.0,0
23028.0,21304.0,0
23032.0,21302.0,0
23040.0,21300.0,0
23047.0,21307.0,0
23037.0,21302.0,0
23036.0,21293.0,0
23035.0,21291.0,0
23031.0,21299.0,0
23045.0,21298.0,0
23046.0,21307.0,0
23044.0,21311.0,0
23034.0,21310.0,0
23041.0,21302.0,0
23033.0,21303.0,0
23032.0,21297.0,0
23031.0,21300.0,0
23026.0,21295.0,0
23020.0,21296.0,0
23028.0,21285.0,0
23031.0,21291.0,0
23028.0,21293.0,0
23034.0,21298.0,0
23025.0,21292.0,0
23025.0,21296.0,0
23031.0,21288.0,0
23023.0,21301.0,0
23018.0,21315.0,0
23027.0,21289.0,0
23003.0,21293.0,0
23018.0,21282.0,0
23010.0,21275.0,0
23021.0,21282.0,0
23009.0,21296.0,0
23014.0,21284.0,0
23020.0,21298.0,0
23018.0,21297.0,0
23016.0,21298.0,0
23017.0,21290.0,0
23019.0,21298.0,0
23030.0,21298.0,0
23018.0,21304.0,0
23022.0,21296.0,0
23028.0,21295.0,0
23023.0,21295.0,0
23028.0,21300.0,0
23041.0,21304.0,0
23032.0,21306.0,0
23037.0,21302.0,0
23040.0,21302.0,0
23039.0,21297.0,0
23030.0,21299.0,0
23033.0,21312.0,0
23034.0,21310.0,0
23032.0,21305.0,0
23047.0,21308.0,0
23036.0,21307.0,0
23051.0,21321.0,0
23038.0,21310.0,0
23040.0,21315.0,0
23041.0,21320.0,0
23049.0,21309.0,0
23040.0,21308.0,0
23055.0,21315.0,0
23036.0,21320.0,0
23051.0,21320.0,0
23037.0,21309.0,0
23045.0,21320.0,0
23037.0,21304.0,0
23051.0,21321.0,0
23036.0,21302.0,0
23029.0,21323.0,0
23026.0,21310.0,0
23036.0,21320.0,0
23036.0,21309.0,0
23031.0,21307.0,0
23029.0,21310.0,0
23032.0,21294.0,0
23035.0,21293.0,0
23025.0,21291.0,0
23026.0,21284.0,0
23024.0,21279.0,0
23015.0,21273.0,0
23018.0,21297.0,0
23008.0,21270.0,0
23013.0,21272.0,0
23011.0,21262.0,0
22996.0,21274.0,0
23004.0,21258.0,0
23002.0,21264.0,0
23002.0,21254.0,0
23000.0,21254.0,0
23007.0,21256.0,0
23008.0,21254.0,0
23005.0,21252.0,0
22997.0,21250.0,0
22998.0,21239.0,0
22991.0,21255.0,0
22992.0,21248.0,0
23003.0,21258.0,0
23005.0,21251.0,0
23001.0,21258.0,0
23009.0,21253.0,0
22997.0,21256.0,0
22998.0,21259.0,0
23000.0,21254.0,0
23000.0,21250.0,0
22999.0,21244.0,0
22990.0,21248.0,0
22998.0,21242.0,0
22996.0,21246.0,0
22996.0,21246.0,0
22983.0,21248.0,0
22977.0,21247.0,0
22981.0,21246.0,0
22970.0,21242.0,0
22970.0,21233.0,0
22956.0,21233.0,0
22950.0,21221.0,0
22961.0,21229.0,0
22966.0,21225.0,0
22974.0,21237.0,0
22963.0,21228.0,0
22963.0,21228.0,0
22966.0,21233.0,0
22965.0,21240.0,0
22979.0,21238.0,0
22967.0,21232.0,0
22967.0,21219.0,0
22972.0,21218.0,0
22961.0,21221.0,0
22955.0,21221.0,0
22960.0,21212.0,0
22971.0,21218.0,0
22972.0,21208.0,0
22961.0,21210.0,0
22952.0,21219.0,0
22944.0,21198.0,0
22945.0,21210.0,0
22940.0,21200.0,0
22927.0,21195.0,0
22934.0,21186.0,0
22929.0,21189.0,0
22915.0,21179.0,0
22913.0,21180.0,0
22906.0,21172.0,0
22902.0,21168.0,0
22902.0,21173.0,0
22904.0,21188.0,0
22900.0,21181.0,0
22908.0,21181.0,0
22916.0,21182.0,0
22912.0,21183.0,0
22920.0,21187.0,0
22931.0,21181.0,0
22930.0,21176.0,0
22933.0,21176.0,0
22940.0,21183.0,0
22933.0,21162.0,0
22948.0,21163.0,0
22943.0,21164.0,0
22934.0,21152.0,0
22941.0,21163.0,0
22940.0,21146.0,0
22940.0,21153.0,0
22940.0,21155.0,0
22945.0,21153.0,0
22937.0,21149.0,0
22937.0,21160.0,0
22932.0,21162.0,0
22943.0,21177.0,0
22930.0,21160.0,0
22937.0,21163.0,0
22937.0,21165.0,0
22937.0,21171.0,0
22928.0,21163.0,0
22923.0,21166.0,0
22923.0,21173.0,0
22911.0,21159.0,0
22917.0,21152.0,0
22908.0,21157.0,0
22924.0,21157.0,0
22903.0,21148.0,0
22904.0,21154.0,0
22901.0,21148.0,0
22920.0,21157.0,0
22917.0,21159.0,0
22906.0,21158.0,0
22913.0,21161.0,0
22907.0,21157.0,0
22900.0,21151.0,0
22900.0,21162.0,0
22903.0,21137.0,0
22890.0,21145.0,0
22894.0,21136.0,0
22898.0,21146.0,0
22901.0,21139.0,0
22901.0,21145.0,0
22903.0,21142.0,0
22912.0,21143.0,0
22897.0,21147.0,0
22906.0,21138.0,0
22898.0,21119.0,0
22894.0,21127.0,0
22899.0,21121.0,0
22894.0,21125.0,0
22898.0,21127.0,0
22909.0,21148.0,0
22911.0,21139.0,0
22905.0,21145.0,0
22904.0,21149.0,0
22899.0,21142.0,0
22901.0,21156.0,0
22908.0,21160.0,0
22903.0,21163.0,0
22910.0,21164.0,0
22905.0,21172.0,0
22902.0,21170.0,0
22908.0,21173.0,0
22910.0,21178.0,0
22899.0,21170.0,0
22895.0,21158.0,0
22886.0,21162.0,0
22883.0,21149.0,0
22880.0,21152.0,0
22892.0,21148.0,0
22876.0,21145.0,0
22881.0,21146.0,0
22884.0,21149.0,0
22879.0,21140.0,0
22884.0,21137.0,0
22882.0,21147.0,0
22876.0,21146.0,0
22882.0,21137.0,0
22881.0,21124.0,0
22865.0,21133.0,0
22875.0,21137.0,0
22873.0,21138.0,0
22874.0,21137.0,0
22869.0,21131.0,0
22868.0,21144.0,0
22884.0,21151.0,0
22886.0,21153.0,0
22884.0,21156.0,0
22883.0,21152.0,0
22880.0,21151.0,0
22871.0,21146.0,0
22869.0,21144.0,0
22870.0,21148.0,0
22874.0,21148.0,0
22860.0,21146.0,0
22868.0,21155.0,0
22871.0,21152.0,0
22871.0,21149.0,0
22885.0,21161.0,0
22876.0,21151.0,0
22875.0,21151.0,0
22872.0,21152.0,0
22871.0,21157.0,0
22872.0,21156.0,0
22877.0,21145.0,0
22875.0,21163.0,0
22865.0,21159.0,0
22872.0,21152.0,0
22879.0,21155.0,0
22871.0,21157.0,0
22871.0,21158.0,0
22869.0,21156.0,0
22870.0,21159.0,0
22869.0,21155.0,0
22873.0,21163.0,0
22876.0,21175.0,0
22863.0,21166.0,0
22874.0,21171.0,0
22876.0,21169.0,0
22876.0,21172.0,0
22871.0,21174.0,0
22879.0,21177.0,0
22884.0,21175.0,0
22871.0,21182.0,0
22874.0,21174.0,0
22880.0,21187.0,0
22873.0,21173.0,0
22877.0,21162.0,0
22872.0,21173.0,0
22882.0,21163.0,0
22878.0,21161.0,0
22878.0,21161.0,0
22882.0,21161.0,0
22873.0,21155.0,0
22877.0,21159.0,0
22873.0,21160.0,0
22873.0,21154.0,0
22863.0,21158.0,0
22871.0,21152.0,0
22867.0,21157.0,0
22873.0,21150.0,0
22867.0,21156.0,0
22864.0,21147.0,0
22863.0,21147.0,0
22871.0,21146.0,0
22869.0,21156.0,0
22865.0,21158.0,0
22860.0,21152.0,0
22876.0,21150.0,0
22873.0,21155.0,0
22870.0,21143.0,0
22860.0,21144.0,0
22866.0,21149.0,0
22869.0,21147.0,0
22866.0,21143.0,0
22858.0,21148.0,0
22873.0,21148.0,0
22859.0,21145.0,0
22859.0,21150.0,0
22861.0,21141.0,0
22865.0,21140.0,0
22860.0,21146.0,0
22860.0,21136.0,0
22864.0,21142.0,0
22862.0,21137.0,0
22857.0,21144.0,0
22858.0,21138.0,0
22848.0,21155.0,0
22859.0,21143.0,0
22849.0,21143.0,0
22847.0,21137.0,0
22854.0,21144.0,0
22852.0,21144.0,0
22844.0,21134.0,0
22843.0,21137.0,0
22848.0,21137.0,0
22839.0,21128.0,0
22829.0,21125.0,0
22828.0,21124.0,0
22823.0,21123.0,0
22838.0,21128.0,0
22829.0,21120.0,0
22827.0,21111.0,0
22824.0,21105.0,0
22814.0,21101.0,0
22799.0,21090.0,0
22801.0,21096.0,0
22798.0,21079.0,0
22800.0,21073.0,0
22791.0,21074.0,0
22784.0,21072.0,0
22779.0,21063.0,0
22776.0,21061.0,0
22780.0,21063.0,0
22785.0,21066.0,0
22783.0,21069.0,0
22780.0,21067.0,0
22780.0,21059.0,0
22782.0,21062.0,0
22772.0,21059.0,0
22774.0,21060.0,0
22772.0,21053.0,0
22778.0,21062.0,0
22769.0,21056.0,0
22782.0,21059.0,0
22776.0,21054.0,0
22789.0,21062.0,0
22778.0,21059.0,0
22785.0,21058.0,0
22787.0,21067.0,0
22780.0,21065.0,0
22785.0,21074.0,0
22805.0,21076.0,0
22798.0,21071.0,0
22790.0,21060.0,0
22788.0,21077.0,0
22793.0,21073.0,0
22799.0,21069.0,0
22803.0,21072.0,0
22801.0,21089.0,0
22802.0,21081.0,0
22797.0,21087.0,0
22805.0,21088.0,0
22809.0,21087.0,0
22812.0,21096.0,0
22810.0,21093.0,0
22809.0,21100.0,0
22814.0,21100.0,0
22811.0,21104.0,0
22804.0,21102.0,0
22826.0,21102.0,0
22817.0,21097.0,0
22817.0,21105.0,0
22816.0,21110.0,0
22814.0,21102.0,0
22815.0,21118.0,0
22827.0,21118.0,0
22821.0,21128.0,0
22825.0,21124.0,0
22830.0,21128.0,0
22839.0,21137.0,0
22828.0,21134.0,0
22837.0,21129.0,0
22833.0,21126.0,0
22825.0,21126.0,0
22837.0,21125.0,0
22830.0,21113.0,0
22826.0,21113.0,0
22818.0,21109.0,0
22815.0,21103.0,0
22813.0,21102.0,0
22806.0,21100.0,0
22803.0,21085.0,0
22803.0,21085.0,0
22795.0,21083.0,0
22807.0,21080.0,0
22803.0,21086.0,0
22806.0,21084.0,0
22796.0,21081.0,0
22805.0,21087.0,0
22797.0,21085.0,0
22782.0,21080.0,0
22796.0,21091.0,0
22783.0,21079.0,0
22793.0,21076.0,0
22799.0,21071.0,0
22794.0,21076.0,0
22804.0,21075.0,0
22793.0,21084.0,0
22789.0,21075.0,0
22801.0,21083.0,0
22793.0,21066.0,0
22796.0,21085.0,0
22799.0,21073.0,0
22794.0,21073.0,0
22800.0,21076.0,0
22794.0,21074.0,0
22794.0,21086.0,0
22798.0,21078.0,0
22801.0,21081.0,0
22793.0,21090.0,0
22801.0,21094.0,0
22794.0,21090.0,0
22815.0,21093.0,0
22807.0,21097.0,0
22808.0,21096.0,0
22809.0,21100.0,0
22801.0,21097.0,0
22811.0,21097.0,0
22801.0,21099.0,0
22810.0,21103.0,0
22813.0,21102.0,0
22811.0,21104.0,0
22819.0,21114.0,0
22812.0,21106.0,0
22822.0,21111.0,0
22819.0,21109.0,0
22826.0,21116.0,0
22824.0,21111.0,0
22818.0,21115.0,0
22820.0,21117.0,0
22815.0,21122.0,0
22836.0,21127.0,0
22824.0,21120.0,0
22839.0,21118.0,0
22840.0,21113.0,0
22831.0,21120.0,0
22827.0,21103.0,0
22825.0,21103.0,0
22825.0,21100.0,0
22811.0,21101.0,0
22813.0,21096.0,0
22816.0,21106.0,0
22817.0,21092.0,0
22817.0,21090.0,0
22814.0,21098.0,0
22816.0,21090.0,0
22812.0,21082.0,0
22803.0,21079.0,0
22810.0,21076.0,0
22808.0,21085.0,0
22805.0,21086.0,0
22810.0,21082.0,0
22816.0,21089.0,0
22814.0,21082.0,0
22811.0,21082.0,0
22809.0,21087.0,0
22798.0,21083.0,0
22810.0,21084.0,0
22802.0,21087.0,0
22812.0,21083.0,0
22805.0,21088.0,0
22807.0,21084.0,1
22811.0,21089.0,0
22807.0,21089.0,0
22814.0,21085.0,0
22808.0,21087.0,0
22817.0,21088.0,0
22805.0,21093.0,0
22822.0,21096.0,0
22815.0,21093.0,0
22822.0,21092.0,0
22823.0,21105.0,0
22823.0,21102.0,0
22826.0,21088.0,0
22816.0,21103.0,0
22819.0,21102.0,0
22825.0,21106.0,0
22808.0,21101.0,0
22819.0,21111.0,0
22829.0,21110.0,0
22827.0,21110.0,0
22836.0,21117.0,0
22838.0,21120.0,0
22843.0,21129.0,0
22835.0,21120.0,0
22841.0,21123.0,0
22840.0,21122.0,0
22832.0,21128.0,0
22841.0,21132.0,0
22830.0,21126.0,0
22828.0,21121.0,0
22843.0,21115.0,0
22840.0,21125.0,0
22837.0,21131.0,0
22848.0,21137.0,0
22854.0,21137.0,0
22845.0,21141.0,0
22854.0,21149.0,0
22848.0,21146.0,0
22845.0,21145.0,0
22856.0,21138.0,0
22849.0,21150.0,0
22847.0,21134.0,0
22850.0,21136.0,0
22843.0,21135.0,0
22855.0,21127.0,0
22848.0,21135.0,0
22846.0,21126.0,0
22847.0,21140.0,0
22851.0,21127.0,0
22841.0,21124.0,0
22850.0,21126.0,0
22839.0,21117.0,0
22839.0,21117.0,0
22847.0,21119.0,0
22845.0,21110.0,0
22847.0,21117.0,0
22838.0,21118.0,0
22841.0,21113.0,0
22845.0,21118.0,0
22836.0,21112.0,0
22844.0,21111.0,0
22841.0,21125.0,0
22859.0,21123.0,0
22845.0,21125.0,0
22851.0,21125.0,0
22852.0,21117.0,0
22842.0,21124.0,1
22840.0,21116.0,0
22853.0,21115.0,0
22849.0,21123.0,0
22854.0,21114.0,0
22846.0,21125.0,0
22843.0,21110.0,0
22847.0,21115.0,0
22845.0,21131.0,0
22846.0,21118.0,0
22847.0,21120.0,0
22845.0,21127.0,0
22852.0,21137.0,0
22849.0,21127.0,0
22846.0,21128.0,0
22850.0,21127.0,0
22849.0,21130.0,0
22846.0,21128.0,0
22852.0,21128.0,0
22848.0,21130.0,0
22854.0,21130.0,0
22857.0,21136.0,0
22851.0,21138.0,0
22848.0,21134.0,0
22850.0,21133.0,0
22850.0,21132.0,0
22859.0,21139.0,0
22852.0,21139.0,0
22860.0,21150.0,0
22843.0,21138.0,0
22855.0,21142.0,0
22857.0,21152.0,0
22863.0,21155.0,0
22861.0,21158.0,0
22852.0,21149.0,0
22868.0,21161.0,0
22865.0,21159.0,0
22865.0,21156.0,0
22869.0,21145.0,0
22863.0,21157.0,0
22862.0,21149.0,0
22868.0,21164.0,0
22871.0,21162.0,0
22873.0,21154.0,0
22870.0,21161.0,0
22866.0,21163.0,0
22860.0,21159.0,0
22867.0,21161.0,0
22866.0,21158.0,0
22870.0,21180.0,0
22881.0,21177.0,0
22875.0,21175.0,0
22874.0,21167.0,0
22870.0,21167.0,0
22863.0,21165.0,0
22854.0,21160.0,0
22869.0,21154.0,0
22854.0,21149.0,0
22860.0,21152.0,0
22860.0,21143.0,0
22871.0,21144.0,0
22863.0,21145.0,0
22861.0,21130.0,0
22868.0,21139.0,0
22869.0,21133.0,0
22852.0,21140.0,0
22861.0,21132.0,0
22848.0,21130.0,0
22858.0,21125.0,0
22854.0,21137.0,0
22851.0,21139.0,0
22859.0,21130.0,0
22859.0,21135.0,0
22853.0,21141.0,1
22850.0,21128.0,0
22859.0,21120.0,0
22855.0,21134.0,0
22853.0,21135.0,0
22852.0,21133.0,0
22859.0,21133.0,0
22855.0,21141.0,0
22863.0,21126.0,0
22852.0,21128.0,0
22857.0,21132.0,0
22855.0,21134.0,0
22857.0,21131.0,0
22864.0,21128.0,0
22854.0,21147.0,0
22859.0,21139.0,0
22861.0,21134.0,0
22859.0,21147.0,0
22856.0,21146.0,0
22858.0,21138.0,0
22857.0,21136.0,0
22856.0,21153.0,0
22857.0,21146.0,0
22873.0,21149.0,0
22858.0,21155.0,0
22856.0,21156.0,0
22855.0,21153.0,0
22853.0,21154.0,0
22849.0,21157.0,0
22860.0,21156.0,0
22862.0,21158.0,0
22858.0,21153.0,0
22856.0,21159.0,0
22866.0,21156.0,0
22874.0,21166.0,0
22867.0,21168.0,0
22869.0,21176.0,0
22875.0,21170.0,0
22868.0,21173.0,0
22867.0,21176.0,0
22875.0,21165.0,0
22883.0,21169.0,0
22878.0,21163.0,0
22883.0,21171.0,0
22878.0,21173.0,0
22883.0,21172.0,0
22887.0,21171.0,0
22893.0,21181.0,0
22884.0,21188.0,0
22882.0,21193.0,0
22875.0,21189.0,0
22881.0,21191.0,0
22886.0,21192.0,0
22885.0,21197.0,0
22884.0,21196.0,0
22894.0,21200.0,0
22880.0,21195.0,0
22889.0,21199.0,0
22887.0,21199.0,0
22892.0,21196.0,0
22895.0,21208.0,0
22897.0,21192.0,0
22899.0,21207.0,0
22893.0,21209.0,0
22896.0,21206.0,0
22895.0,21207.0,0
22890.0,21211.0,0
22883.0,21192.0,0
22891.0,21194.0,0
22890.0,21192.0,0
22894.0,21189.0,0
22882.0,21183.0,0
22891.0,21184.0,0
22889.0,21178.0,0
22883.0,21194.0,0
22900.0,21181.0,0
22886.0,21191.0,0
22890.0,21186.0,0
22902.0,21175.0,0
22894.0,21199.0,0
22891.0,21191.0,0
22884.0,21182.0,0
22895.0,21192.0,0
22888.0,21183.0,0
22878.0,21183.0,0
22892.0,21193.0,0
22897.0,21182.0,1
22897.0,21189.0,0
22894.0,21185.0,0
22894.0,21181.0,0
22894.0,21196.0,0
22892.0,21194.0,0
22897.0,21189.0,0
22901.0,21193.0,0
22893.0,21184.0,0
22883.0,21185.0,0
22884.0,21183.0,0
22893.0,21180.0,0
22887.0,21181.0,0
22882.0,21177.0,0
22895.0,21181.0,0
22893.0,21189.0,0
22890.0,21185.0,0
22889.0,21189.0,0
22892.0,21197.0,0
22891.0,21196.0,0
22908.0,21201.0,0
22909.0,21199.0,0
22904.0,21207.0,0
22907.0,21201.0,0
22910.0,21206.0,0
22914.0,21208.0,0
22900.0,21205.0,0
22910.0,21209.0,0
22909.0,21203.0,0
22919.0,21207.0,0
22908.0,21218.0,0
22915.0,21221.0,0
22923.0,21219.0,0
22914.0,21226.0,0
22923.0,21220.0,0
22932.0,21217.0,0
22933.0,21232.0,0
22930.0,21230.0,0
22926.0,21231.0,0
22930.0,21226.0,0
22929.0,21240.0,0
22928.0,21237.0,0
22925.0,21256.0,0
22937.0,21250.0,0
22928.0,21241.0,0
22920.0,21235.0,0
22925.0,21238.0,0
22924.0,21245.0,0
22925.0,21245.0,0
22922.0,21237.0,0
22921.0,21237.0,0
22927.0,21242.0,0
22925.0,21250.0,0
22933.0,21248.0,0
22923.0,21250.0,0
22928.0,21249.0,0
22933.0,21255.0,0
22946.0,21255.0,0
22935.0,21253.0,0
22940.0,21255.0,0
22938.0,21258.0,0
22926.0,21256.0,0
22924.0,21266.0,0
22937.0,21263.0,0
22931.0,21259.0,0
22942.0,21254.0,0
22931.0,21253.0,0
22944.0,21253.0,0
22938.0,21245.0,0
22927.0,21254.0,0
22925.0,21234.0,0
22931.0,21237.0,0
22922.0,21235.0,0
22929.0,21238.0,0
22929.0,21238.0,0
22932.0,21224.0,0
22926.0,21233.0,0
22921.0,21229.0,0
22924.0,21234.0,0
22914.0,21235.0,0
22931.0,21231.0,0
22930.0,21233.0,0
22931.0,21223.0,0
22932.0,21229.0,0
22923.0,21235.0,0
22929.0,21235.0,0
22928.0,21235.0,0
22927.0,21223.0,0
22930.0,21229.0,0
22922.0,21231.0,0
22923.0,21232.0,0
22926.0,21235.0,0
22916.0,21223.0,0
22925.0,21230.0,0
22927.0,21230.0,0
22925.0,21228.0,0
22925.0,21230.0,0
22922.0,21232.0,0
22925.0,21231.0,0
22933.0,21222.0,0
22934.0,21230.0,0
22930.0,21221.0,0
22927.0,21242.0,0
22928.0,21232.0,0
22924.0,21235.0,0
22932.0,21237.0,0
22924.0,21239.0,0
22936.0,21239.0,0
22934.0,21242.0,0
22931.0,21245.0,0
22922.0,21246.0,0
22938.0,21248.0,0
22929.0,21240.0,0
22933.0,21254.0,0
22925.0,21249.0,0
22928.0,21239.0,0
22937.0,21251.0,0
22940.0,21245.0,0
22937.0,21254.0,0
22936.0,21258.0,0
22937.0,21239.0,0
22935.0,21260.0,0
