IR,RED,beat_event
20848.0,22808.0,0
20849.0,22811.0,0
20848.0,22803.0,0
20851.0,22797.0,0
20854.0,22799.0,0
20855.0,22805.0,0
20856.0,22814.0,0
20853.0,22809.0,0
20852.0,22817.0,0
20862.0,22811.0,0
20857.0,22813.0,0
20845.0,22814.0,0
20846.0,22802.0,0
20836.0,22798.0,0
20844.0,22806.0,0
20842.0,22804.0,0
20844.0,22800.0,0
20842.0,22806.0,0
20840.0,22817.0,0
20842.0,22806.0,0
20846.0,22793.0,0
20840.0,22798.0,0
20827.0,22804.0,1
20832.0,22793.0,0
20838.0,22801.0,0
20838.0,22797.0,0
20826.0,22794.0,0
20844.0,22795.0,0
20828.0,22789.0,0
20838.0,22787.0,0
20837.0,22791.0,0
20850.0,22781.0,0
20832.0,22789.0,0
20829.0,22780.0,0
20831.0,22790.0,0
20828.0,22792.0,0
20838.0,22783.0,0
20828.0,22797.0,0
20827.0,22787.0,0
20841.0,22793.0,0
20838.0,22789.0,0
20831.0,22791.0,0
20849.0,22786.0,0
20841.0,22797.0,0
20839.0,22794.0,0
20834.0,22794.0,0
20833.0,22792.0,0
20836.0,22796.0,0
20834.0,22788.0,0
20836.0,22787.0,0
20836.0,22792.0,0
20842.0,22791.0,0
20840.0,22786.0,0
20835.0,22790.0,0
20835.0,22789.0,0
20836.0,22789.0,0
20833.0,22795.0,0
20837.0,22793.0,0
20838.0,22791.0,0
20835.0,22792.0,0
20845.0,22799.0,0
20844.0,22799.0,0
20839.0,22792.0,0
20841.0,22801.0,0
20838.0,22807.0,0
20830.0,22794.0,0
20833.0,22794.0,0
20840.0,22786.0,0
20832.0,22790.0,0
20827.0,22796.0,0
20838.0,22806.0,0
20833.0,22792.0,0
20831.0,22797.0,0
20832.0,22801.0,0
20833.0,22795.0,0
20838.0,22790.0,0
20835.0,22797.0,0
20834.0,22790.0,0
20839.0,22799.0,0
20848.0,22789.0,0
20844.0,22806.0,0
20845.0,22802.0,0
20841.0,22807.0,0
20845.0,22807.0,0
20840.0,22787.0,0
20843.0,22795.0,0
20837.0,22800.0,0
20836.0,22795.0,0
20836.0,22790.0,0
20841.0,22790.0,0
20836.0,22788.0,0
20851.0,22787.0,0
20835.0,22782.0,0
20838.0,22787.0,0
20842.0,22780.0,0
20833.0,22779.0,0
20833.0,22784.0,0
20827.0,22780.0,0
20818.0,22773.0,0
20829.0,22772.0,0
20820.0,22776.0,0
20820.0,22781.0,0
20826.0,22778.0,0
20828.0,22777.0,0
20826.0,22768.0,0
20831.0,22778.0,0
20825.0,22766.0,0
20828.0,22772.0,0
20833.0,22774.0,0
20834.0,22778.0,0
20836.0,22771.0,0
20828.0,22776.0,0
20827.0,22780.0,0
20834.0,22780.0,0
20831.0,22767.0,0
20827.0,22772.0,0
20830.0,22777.0,0
20831.0,22775.0,0
20828.0,22775.0,0
20833.0,22767.0,0
20828.0,22774.0,0
20826.0,22786.0,0
20827.0,22779.0,0
20825.0,22773.0,0
20826.0,22779.0,0
20827.0,22781.0,0
20831.0,22775.0,0
20833.0,22773.0,0
20836.0,22781.0,0
20824.0,22776.0,0
20830.0,22775.0,0
20834.0,22781.0,0
20826.0,22783.0,0
20831.0,22770.0,0
20826.0,22767.0,0
20824.0,22776.0,0
20811.0,22775.0,0
20818.0,22769.0,0
20817.0,22774.0,0
20820.0,22777.0,0
20825.0,22776.0,0
20813.0,22769.0,0
20824.0,22776.0,0
20831.0,22775.0,0
20839.0,22774.0,0
20821.0,22785.0,0
20830.0,22780.0,0
20821.0,22784.0,0
20824.0,22785.0,0
20822.0,22789.0,0
20812.0,22786.0,0
20819.0,22773.0,0
20825.0,22772.0,0
20823.0,22779.0,0
20825.0,22787.0,0
20828.0,22778.0,0
20821.0,22783.0,0
20823.0,22783.0,0
20821.0,22782.0,0
20814.0,22786.0,0
20817.0,22785.0,0
20826.0,22769.0,0
20821.0,22769.0,0
20818.0,22776.0,0
20813.0,22773.0,0
20812.0,22769.0,0
20822.0,22761.0,0
20824.0,22781.0,0
20815.0,22776.0,0
20814.0,22767.0,0
20832.0,22775.0,0
20814.0,22763.0,0
20810.0,22764.0,0
20811.0,22763.0,0
20827.0,22766.0,0
20820.0,22766.0,0
20812.0,22761.0,0
20809.0,22765.0,0
20796.0,22764.0,0
20817.0,22772.0,0
20810.0,22760.0,0
20806.0,22766.0,0
20808.0,22769.0,0
20808.0,22768.0,0
20805.0,22762.0,0
20810.0,22768.0,0
20807.0,22771.0,0
20807.0,22756.0,0
20818.0,22772.0,0
20818.0,22766.0,0
20818.0,22765.0,0
20806.0,22761.0,0
20813.0,22764.0,0
20817.0,22753.0,0
20811.0,22761.0,0
20814.0,22761.0,0
20812.0,22769.0,0
20809.0,22761.0,0
20809.0,22766.0,0
20817.0,22751.0,0
20804.0,22763.0,0
20809.0,22770.0,0
20812.0,22774.0,0
20804.0,22766.0,0
20802.0,22767.0,0
20804.0,22762.0,0
20805.0,22764.0,0
20797.0,22763.0,0
20805.0,22763.0,0
20795.0,22778.0,0
20801.0,22765.0,0
20803.0,22767.0,0
20796.0,22770.0,0
20795.0,22765.0,0
20801.0,22767.0,0
20804.0,22765.0,0
20804.0,22768.0,0
20789.0,22760.0,0
20797.0,22756.0,0
20797.0,22772.0,0
20799.0,22768.0,0
20799.0,22764.0,0
20792.0,22766.0,0
20803.0,22770.0,0
20791.0,22771.0,0
20803.0,22761.0,0
20795.0,22754.0,0
20788.0,22766.0,0
20799.0,22764.0,0
20796.0,22778.0,0
20802.0,22771.0,0
20798.0,22771.0,0
20810.0,22776.0,0
20806.0,22775.0,0
20804.0,22776.0,0
20805.0,22773.0,0
20802.0,22770.0,0
20793.0,22772.0,0
20802.0,22759.0,0
20800.0,22767.0,0
20799.0,22772.0,0
20796.0,22768.0,0
20807.0,22762.0,0
20800.0,22776.0,0
20802.0,22759.0,0
20799.0,22756.0,0
20788.0,22762.0,0
20798.0,22751.0,0
20794.0,22765.0,0
20797.0,22753.0,0
20795.0,22761.0,0
20797.0,22756.0,0
20796.0,22756.0,0
20798.0,22749.0,0
20785.0,22755.0,0
20792.0,22760.0,0
20793.0,22757.0,0
20795.0,22764.0,0
20799.0,22757.0,0
20788.0,22770.0,0
20782.0,22763.0,0
20799.0,22763.0,0
20790.0,22762.0,0
20794.0,22770.0,0
20781.0,22765.0,0
20801.0,22754.0,0
20790.0,22755.0,0
20786.0,22761.0,0
20777.0,22752.0,0
20803.0,22756.0,0
20794.0,22756.0,0
20799.0,22760.0,0
20799.0,22759.0,0
20790.0,22761.0,0
20784.0,22753.0,0
20785.0,22762.0,0
20793.0,22768.0,0
20787.0,22753.0,0
20783.0,22751.0,0
20788.0,22750.0,0
20791.0,22750.0,0
20790.0,22758.0,0
20784.0,22764.0,0
20786.0,22763.0,0
20776.0,22755.0,0
20793.0,22757.0,0
20787.0,22762.0,0
20786.0,22766.0,0
20785.0,22754.0,0
20784.0,22760.0,0
20779.0,22762.0,0
20778.0,22762.0,0
20775.0,22757.0,0
20779.0,22754.0,0
20772.0,22756.0,0
20785.0,22763.0,0
20780.0,22751.0,0
20781.0,22754.0,0
20781.0,22761.0,0
20785.0,22760.0,0
20791.0,22756.0,0
20786.0,22771.0,0
20776.0,22765.0,0
20776.0,22765.0,0
20785.0,22763.0,0
20784.0,22764.0,0
20792.0,22762.0,0
20780.0,22773.0,0
20788.0,22760.0,0
20791.0,22769.0,0
20789.0,22756.0,0
20789.0,22778.0,0
20782.0,22765.0,0
20792.0,22765.0,0
20786.0,22769.0,0
20779.0,22767.0,0
20784.0,22766.0,0
20778.0,22757.0,0
20784.0,22767.0,0
20775.0,22760.0,0
20774.0,22757.0,0
20776.0,22756.0,0
20771.0,22751.0,0
20768.0,22754.0,0
20779.0,22760.0,0
20783.0,22742.0,0
20778.0,22750.0,0
20779.0,22740.0,0
20767.0,22739.0,0
20775.0,22768.0,0
20774.0,22747.0,0
20768.0,22758.0,0
20763.0,22748.0,0
20770.0,22753.0,0
20763.0,22759.0,0
20774.0,22761.0,0
20773.0,22747.0,0
20757.0,22761.0,0
20778.0,22759.0,0
20772.0,22755.0,0
20763.0,22743.0,0
20767.0,22755.0,0
20763.0,22757.0,0
20774.0,22731.0,0
20765.0,22731.0,0
20771.0,22746.0,0
20759.0,22745.0,0
20767.0,22750.0,0
20759.0,22745.0,0
20756.0,22738.0,0
20755.0,22736.0,0
20753.0,22737.0,0
20759.0,22748.0,0
20757.0,22741.0,0
20757.0,22741.0,0
20759.0,22747.0,0
20745.0,22722.0,0
20768.0,22741.0,0
20756.0,22742.0,0
20754.0,22738.0,0
20761.0,22738.0,0
20756.0,22731.0,0
20755.0,22747.0,0
20770.0,22747.0,0
20757.0,22731.0,0
20756.0,22737.0,0
20749.0,22739.0,0
20748.0,22747.0,0
20762.0,22735.0,0
20759.0,22748.0,0
20766.0,22730.0,0
20750.0,22749.0,0
20752.0,22741.0,0
20766.0,22740.0,0
20753.0,22736.0,0
20760.0,22747.0,0
20755.0,22752.0,0
20758.0,22747.0,0
20756.0,22731.0,0
20756.0,22747.0,0
20759.0,22752.0,0
20754.0,22749.0,0
20749.0,22742.0,0
20758.0,22750.0,0
20758.0,22748.0,0
20750.0,22739.0,0
20757.0,22747.0,0
20755.0,22744.0,0
20749.0,22741.0,0
20752.0,22746.0,0
20748.0,22746.0,0
20749.0,22738.0,0
20759.0,22742.0,0
20747.0,22744.0,0
20757.0,22750.0,0
20756.0,22754.0,0
20750.0,22736.0,0
20741.0,22741.0,0
20745.0,22743.0,0
20749.0,22734.0,0
20744.0,22734.0,0
20751.0,22733.0,0
20743.0,22725.0,0
20748.0,22741.0,0
20748.0,22738.0,0
20753.0,22737.0,0
20746.0,22731.0,0
20747.0,22737.0,0
20737.0,22735.0,0
20744.0,22716.0,0
20743.0,22723.0,0
20737.0,22726.0,0
20741.0,22731.0,0
20736.0,22735.0,0
20740.0,22733.0,0
20743.0,22727.0,0
20738.0,22732.0,0
20743.0,22731.0,0
20746.0,22721.0,0
20735.0,22717.0,0
20742.0,22727.0,0
20738.0,22736.0,0
20741.0,22725.0,0
20749.0,22728.0,0
20748.0,22732.0,0
20735.0,22737.0,0
20725.0,22712.0,0
20738.0,22725.0,0
20736.0,22736.0,0
20740.0,22731.0,0
20744.0,22725.0,0
20737.0,22737.0,0
20739.0,22715.0,0
20739.0,22720.0,0
20746.0,22727.0,0
20730.0,22718.0,0
20724.0,22728.0,0
20738.0,22731.0,0
20728.0,22723.0,0
20722.0,22725.0,0
20729.0,22720.0,0
20722.0,22722.0,0
20724.0,22723.0,0
20725.0,22718.0,0
20718.0,22717.0,0
20725.0,22714.0,0
20731.0,22725.0,0
20723.0,22708.0,0
20719.0,22723.0,0
20708.0,22725.0,0
20724.0,22730.0,0
20718.0,22721.0,0
20726.0,22720.0,0
20718.0,22717.0,0
20719.0,22710.0,0
20721.0,22722.0,0
20719.0,22719.0,0
20717.0,22720.0,0
20725.0,22730.0,0
20733.0,22719.0,0
20724.0,22717.0,0
20715.0,22722.0,0
20722.0,22712.0,0
20711.0,22709.0,0
20722.0,22711.0,0
20718.0,22712.0,0
20722.0,22733.0,0
20718.0,22728.0,0
20719.0,22715.0,0
20713.0,22715.0,0
20720.0,22726.0,0
20718.0,22715.0,0
20706.0,22716.0,0
20711.0,22719.0,0
20706.0,22715.0,0
20706.0,22704.0,0
20707.0,22708.0,0
20701.0,22713.0,0
20694.0,22709.0,0
20705.0,22699.0,0
20696.0,22710.0,0
20714.0,22708.0,0
20715.0,22711.0,0
20708.0,22701.0,0
20703.0,22708.0,0
20698.0,22712.0,0
20714.0,22703.0,0
20709.0,22702.0,0
20713.0,22711.0,0
20699.0,22706.0,0
20710.0,22705.0,0
20704.0,22700.0,0
20718.0,22704.0,0
20705.0,22706.0,0
20699.0,22704.0,0
20703.0,22706.0,0
20703.0,22708.0,0
20703.0,22706.0,0
20703.0,22705.0,0
20706.0,22708.0,0
20703.0,22707.0,0
20699.0,22713.0,0
20694.0,22701.0,0
20691.0,22700.0,0
20682.0,22715.0,0
20694.0,22703.0,0
20693.0,22718.0,0
20700.0,22697.0,0
20694.0,22701.0,0
20702.0,22715.0,0
20700.0,22699.0,0
20692.0,22709.0,0
20704.0,22706.0,0
20692.0,22704.0,0
20699.0,22717.0,0
20702.0,22711.0,0
20706.0,22706.0,0
20692.0,22707.0,0
20697.0,22704.0,0
20694.0,22703.0,0
20691.0,22702.0,0
20693.0,22699.0,0
20694.0,22693.0,0
20690.0,22692.0,0
20682.0,22693.0,0
20700.0,22692.0,0
20682.0,22699.0,0
20696.0,22704.0,0
20697.0,22709.0,0
20688.0,22701.0,0
20692.0,22699.0,0
20685.0,22708.0,0
20690.0,22708.0,0
20685.0,22708.0,0
20687.0,22699.0,0
20690.0,22695.0,0
20688.0,22707.0,0
20675.0,22696.0,0
20683.0,22707.0,0
20680.0,22704.0,0
20686.0,22706.0,0
20697.0,22710.0,0
20703.0,22696.0,0
20685.0,22691.0,0
20688.0,22695.0,0
20681.0,22702.0,0
20685.0,22701.0,0
20676.0,22692.0,0
20673.0,22688.0,0
20683.0,22693.0,0
20687.0,22689.0,0
20680.0,22697.0,0
20683.0,22683.0,0
20679.0,22684.0,0
20674.0,22681.0,0
20678.0,22684.0,0
20677.0,22682.0,0
20681.0,22679.0,0
20675.0,22671.0,0
20682.0,22679.0,0
20666.0,22677.0,0
20666.0,22675.0,0
20666.0,22676.0,0
20665.0,22676.0,0
20663.0,22684.0,0
20669.0,22674.0,0
20664.0,22670.0,0
20664.0,22673.0,0
20662.0,22671.0,0
20654.0,22673.0,0
20664.0,22665.0,0
20668.0,22669.0,0
20661.0,22670.0,0
20658.0,22681.0,0
20654.0,22674.0,0
20655.0,22663.0,0
20662.0,22663.0,0
20658.0,22655.0,0
20650.0,22661.0,0
20650.0,22676.0,0
20653.0,22672.0,0
20656.0,22664.0,0
20657.0,22665.0,0
20657.0,22664.0,0
20647.0,22661.0,0
20660.0,22670.0,0
20646.0,22679.0,0
20653.0,22675.0,0
20646.0,22662.0,0
20656.0,22674.0,0
20653.0,22670.0,0
20654.0,22671.0,0
20654.0,22666.0,0
20653.0,22661.0,0
20661.0,22666.0,0
20659.0,22668.0,0
20653.0,22670.0,0
20660.0,22669.0,0
20653.0,22668.0,0
20659.0,22673.0,0
20655.0,22675.0,0
20656.0,22656.0,0
20647.0,22662.0,0
20645.0,22666.0,0
20648.0,22664.0,0
20642.0,22667.0,0
20648.0,22671.0,0
20647.0,22666.0,0
20646.0,22663.0,0
20650.0,22668.0,0
20644.0,22673.0,0
20652.0,22671.0,0
20649.0,22659.0,0
20643.0,22665.0,0
20642.0,22663.0,0
20648.0,22667.0,0
20641.0,22659.0,0
20653.0,22654.0,0
20639.0,22658.0,0
20643.0,22666.0,0
20647.0,22655.0,0
20642.0,22665.0,0
20640.0,22658.0,0
20637.0,22668.0,0
20645.0,22664.0,0
20644.0,22652.0,0
20642.0,22649.0,0
20635.0,22647.0,0
20636.0,22659.0,0
20633.0,22647.0,0
20639.0,22651.0,0
20645.0,22651.0,0
20633.0,22644.0,0
20629.0,22646.0,0
20642.0,22652.0,0
20636.0,22646.0,0
20646.0,22656.0,0
20641.0,22658.0,0
20632.0,22652.0,0
20639.0,22653.0,0
20634.0,22645.0,0
20637.0,22646.0,0
20634.0,22655.0,0
20633.0,22646.0,0
20630.0,22649.0,0
20638.0,22649.0,0
20621.0,22647.0,0
20612.0,22648.0,0
20626.0,22644.0,0
20622.0,22643.0,0
20628.0,22647.0,0
20618.0,22652.0,0
20630.0,22648.0,0
20626.0,22642.0,0
20633.0,22649.0,0
20621.0,22645.0,0
20615.0,22640.0,0
20623.0,22651.0,0
20625.0,22643.0,0
20620.0,22646.0,0
20625.0,22642.0,0
20618.0,22650.0,0
20627.0,22652.0,0
20636.0,22651.0,0
20637.0,22640.0,0
20622.0,22645.0,0
20624.0,22654.0,0
20619.0,22642.0,0
20625.0,22654.0,0
20626.0,22641.0,0
20624.0,22652.0,0
20624.0,22647.0,0
20610.0,22649.0,0
20624.0,22641.0,0
20621.0,22644.0,0
20612.0,22650.0,0
20624.0,22643.0,0
20623.0,22642.0,0
20629.0,22658.0,0
20622.0,22646.0,0
20629.0,22650.0,0
20617.0,22647.0,0
20627.0,22644.0,0
20621.0,22643.0,0
20617.0,22651.0,0
20623.0,22653.0,0
20627.0,22656.0,0
20622.0,22658.0,0
20619.0,22642.0,0
20622.0,22652.0,0
20615.0,22653.0,0
20616.0,22654.0,0
20624.0,22641.0,0
20615.0,22640.0,0
20630.0,22640.0,0
20621.0,22634.0,0
20618.0,22649.0,0
20619.0,22645.0,0
20616.0,22639.0,0
20609.0,22636.0,0
20620.0,22636.0,0
20612.0,22634.0,0
20615.0,22637.0,0
20624.0,22633.0,0
20619.0,22650.0,0
20613.0,22634.0,0
20613.0,22642.0,0
20622.0,22645.0,0
20616.0,22642.0,0
20611.0,22631.0,0
20611.0,22633.0,0
20611.0,22636.0,0
20612.0,22639.0,0
20619.0,22633.0,0
20620.0,22637.0,0
20622.0,22651.0,0
20618.0,22642.0,0
20618.0,22643.0,0
20612.0,22638.0,0
20616.0,22634.0,0
20616.0,22654.0,0
20613.0,22634.0,0
20607.0,22639.0,0
20620.0,22646.0,0
20615.0,22633.0,0
20618.0,22651.0,0
20615.0,22649.0,0
20617.0,22636.0,0
20615.0,22639.0,0
20619.0,22638.0,0
20605.0,22636.0,0
20612.0,22643.0,0
20608.0,22642.0,0
20602.0,22643.0,0
20618.0,22635.0,0
20614.0,22628.0,0
20601.0,22634.0,0
20610.0,22637.0,0
20607.0,22639.0,0
20611.0,22634.0,0
20610.0,22646.0,0
20620.0,22640.0,0
20608.0,22644.0,0
20615.0,22638.0,0
20603.0,22647.0,0
20610.0,22632.0,0
20614.0,22637.0,0
20610.0,22644.0,0
20619.0,22644.0,0
20612.0,22634.0,0
20604.0,22638.0,0
20610.0,22654.0,0
20611.0,22640.0,0
20614.0,22650.0,0
20607.0,22642.0,0
20603.0,22638.0,0
20601.0,22645.0,0
20606.0,22640.0,0
20600.0,22647.0,0
20610.0,22643.0,0
20602.0,22634.0,0
20597.0,22638.0,0
20595.0,22625.0,0
20600.0,22639.0,0
20598.0,22636.0,0
20602.0,22626.0,0
20600.0,22630.0,0
20600.0,22632.0,0
20601.0,22623.0,0
20607.0,22617.0,0
20598.0,22618.0,0
20598.0,22625.0,0
20599.0,22624.0,0
20596.0,22619.0,0
20601.0,22618.0,0
20603.0,22624.0,0
20604.0,22638.0,0
20604.0,22625.0,0
20598.0,22625.0,0
20602.0,22622.0,0
20592.0,22620.0,0
20590.0,22624.0,0
20598.0,22622.0,0
20593.0,22624.0,0
20591.0,22623.0,0
20594.0,22611.0,0
20587.0,22629.0,0
20585.0,22630.0,0
20584.0,22618.0,0
20582.0,22617.0,0
20591.0,22613.0,0
20593.0,22615.0,0
20576.0,22614.0,0
20592.0,22607.0,0
20580.0,22613.0,0
20593.0,22616.0,0
20587.0,22615.0,0
20582.0,22617.0,0
20582.0,22617.0,0
20581.0,22610.0,0
20572.0,22617.0,0
20583.0,22611.0,0
20586.0,22612.0,0
20577.0,22613.0,0
20581.0,22608.0,0
20578.0,22612.0,0
20577.0,22617.0,0
20589.0,22615.0,0
20585.0,22614.0,0
20576.0,22620.0,0
20578.0,22615.0,0
20576.0,22616.0,0
20584.0,22614.0,0
20578.0,22613.0,0
20585.0,22614.0,0
20577.0,22607.0,0
20577.0,22621.0,0
20575.0,22617.0,0
20568.0,22608.0,0
20577.0,22611.0,0
20564.0,22607.0,0
20567.0,22611.0,0
20567.0,22611.0,0
20575.0,22607.0,0
20561.0,22601.0,0
20575.0,22602.0,0
20560.0,22595.0,0
20575.0,22601.0,0
20583.0,22599.0,0
20569.0,22607.0,0
20557.0,22603.0,0
20570.0,22604.0,0
20582.0,22600.0,0
20562.0,22595.0,0
20566.0,22599.0,0
20560.0,22598.0,0
20558.0,22590.0,0
20563.0,22596.0,0
20554.0,22592.0,0
20551.0,22592.0,0
20557.0,22588.0,0
20553.0,22589.0,0
20557.0,22594.0,0
20557.0,22595.0,0
20567.0,22588.0,0
20559.0,22604.0,0
20568.0,22591.0,0
20556.0,22594.0,0
20568.0,22598.0,0
20565.0,22583.0,0
20561.0,22584.0,0
20552.0,22587.0,0
20558.0,22587.0,0
20553.0,22580.0,0
20561.0,22585.0,0
20537.0,22581.0,0
20553.0,22582.0,0
20559.0,22578.0,0
20547.0,22576.0,0
20550.0,22581.0,0
20556.0,22584.0,0
20547.0,22590.0,0
20543.0,22590.0,0
20559.0,22569.0,0
20555.0,22593.0,0
20555.0,22587.0,0
20557.0,22582.0,0
20550.0,22589.0,0
20549.0,22588.0,0
20550.0,22593.0,0
20553.0,22592.0,0
20546.0,22587.0,0
20544.0,22577.0,0
20561.0,22578.0,0
20549.0,22589.0,0
20550.0,22577.0,0
20545.0,22583.0,0
20553.0,22585.0,0
20547.0,22580.0,0
20551.0,22586.0,0
20547.0,22588.0,0
20552.0,22577.0,0
20541.0,22577.0,0
20549.0,22579.0,0
20540.0,22570.0,0
20538.0,22571.0,0
20550.0,22576.0,0
20546.0,22578.0,0
20538.0,22567.0,0
20545.0,22572.0,0
20541.0,22571.0,1
20534.0,22563.0,0
20534.0,22566.0,0
20523.0,22569.0,0
20538.0,22570.0,0
20528.0,22562.0,0
20545.0,22565.0,0
20528.0,22563.0,0
20527.0,22546.0,0
20526.0,22560.0,0
20517.0,22562.0,0
20517.0,22551.0,0
20536.0,22557.0,0
20532.0,22556.0,0
20530.0,22561.0,0
20526.0,22553.0,0
20531.0,22552.0,0
20525.0,22550.0,0
20538.0,22539.0,0
20524.0,22548.0,0
20524.0,22552.0,0
20514.0,22542.0,0
20528.0,22550.0,0
20514.0,22551.0,0
20521.0,22553.0,0
20530.0,22544.0,0
20520.0,22534.0,0
20514.0,22549.0,0
20530.0,22540.0,0
20516.0,22541.0,0
20527.0,22550.0,0
20518.0,22530.0,0
20519.0,22539.0,0
20518.0,22550.0,0
20509.0,22546.0,0
20509.0,22541.0,0
20517.0,22546.0,0
20518.0,22554.0,0
20518.0,22538.0,0
20512.0,22546.0,0
20516.0,22542.0,0
20514.0,22548.0,0
20516.0,22547.0,0
20514.0,22535.0,0
20509.0,22549.0,0
20521.0,22532.0,0
20516.0,22543.0,0
20515.0,22532.0,0
20516.0,22545.0,0
20517.0,22541.0,0
20515.0,22552.0,0
20517.0,22542.0,0
20515.0,22539.0,0
20507.0,22530.0,0
20505.0,22539.0,0
20513.0,22533.0,0
20511.0,22550.0,0
20505.0,22538.0,0
20507.0,22548.0,0
20509.0,22532.0,0
20501.0,22527.0,0
20517.0,22529.0,0
20502.0,22537.0,0
20499.0,22532.0,0
20503.0,22534.0,0
20498.0,22529.0,0
20515.0,22518.0,0
20505.0,22524.0,0
20501.0,22521.0,0
20501.0,22529.0,0
20504.0,22529.0,0
20492.0,22522.0,0
20498.0,22512.0,0
20496.0,22510.0,0
20488.0,22515.0,0
20487.0,22508.0,0
20497.0,22517.0,0
20504.0,22519.0,0
20494.0,22519.0,0
20499.0,22506.0,0
20491.0,22515.0,0
20505.0,22521.0,0
20497.0,22518.0,0
20496.0,22506.0,0
20488.0,22516.0,0
20497.0,22515.0,0
20490.0,22508.0,0
20492.0,22518.0,0
20494.0,22512.0,0
20489.0,22509.0,0
20498.0,22516.0,0
20494.0,22501.0,0
20482.0,22513.0,0
20486.0,22511.0,0
20485.0,22507.0,0
20487.0,22508.0,0
20491.0,22519.0,0
20496.0,22510.0,0
20496.0,22514.0,0
20492.0,22515.0,0
20489.0,22515.0,0
20495.0,22508.0,0
20489.0,22510.0,0
20485.0,22519.0,0
20482.0,22513.0,0
20482.0,22512.0,0
20484.0,22511.0,0
20485.0,22508.0,0
20485.0,22502.0,0
20483.0,22503.0,0
20489.0,22516.0,0
20485.0,22522.0,0
20484.0,22521.0,0
20476.0,22503.0,0
20473.0,22511.0,0
20477.0,22508.0,0
20483.0,22509.0,0
20479.0,22511.0,0
20474.0,22504.0,0
20472.0,22499.0,0
20484.0,22505.0,0
20472.0,22496.0,0
20477.0,22511.0,0
20480.0,22494.0,0
20477.0,22494.0,0
20488.0,22519.0,0
20474.0,22499.0,0
20479.0,22498.0,0
20469.0,22494.0,0
20477.0,22497.0,0
20457.0,22491.0,0
20460.0,22490.0,0
20478.0,22489.0,0
20478.0,22486.0,0
20462.0,22473.0,0
20460.0,22477.0,0
20464.0,22475.0,0
20457.0,22477.0,0
20456.0,22471.0,0
20466.0,22477.0,0
20466.0,22487.0,0
20456.0,22484.0,0
20457.0,22482.0,0
20453.0,22474.0,0
20464.0,22480.0,0
20464.0,22470.0,0
20454.0,22468.0,0
20462.0,22469.0,0
20467.0,22479.0,0
20463.0,22477.0,0
20460.0,22471.0,0
20457.0,22471.0,0
20459.0,22467.0,0
20451.0,22474.0,0
20457.0,22488.0,0
20460.0,22472.0,0
20457.0,22468.0,0
20447.0,22475.0,0
20460.0,22470.0,0
20447.0,22468.0,0
20451.0,22469.0,0
20461.0,22472.0,0
20454.0,22476.0,0
20449.0,22470.0,0
20453.0,22459.0,0
20453.0,22463.0,0
20447.0,22460.0,0
20453.0,22464.0,0
20446.0,22457.0,0
20449.0,22459.0,0
20451.0,22467.0,0
20453.0,22471.0,0
20460.0,22466.0,0
20449.0,22468.0,0
20451.0,22474.0,0
20448.0,22467.0,0
20452.0,22467.0,0
20446.0,22462.0,0
20447.0,22467.0,0
20440.0,22458.0,0
20446.0,22454.0,0
20441.0,22453.0,0
20457.0,22462.0,0
20452.0,22467.0,0
20460.0,22472.0,0
20441.0,22465.0,0
20450.0,22460.0,0
20449.0,22475.0,0
20449.0,22465.0,0
20449.0,22451.0,0
20439.0,22460.0,0
20442.0,22462.0,0
20444.0,22455.0,0
20441.0,22453.0,0
20446.0,22456.0,0
20438.0,22458.0,0
20446.0,22460.0,0
20440.0,22443.0,0
20442.0,22453.0,0
20434.0,22458.0,0
20451.0,22458.0,0
20434.0,22461.0,0
20440.0,22453.0,0
20431.0,22437.0,0
20444.0,22439.0,0
20437.0,22438.0,0
20438.0,22441.0,0
20431.0,22447.0,0
20431.0,22429.0,0
20433.0,22442.0,0
20427.0,22426.0,0
20435.0,22436.0,0
20428.0,22444.0,0
20424.0,22437.0,0
20429.0,22440.0,0
20427.0,22433.0,0
20430.0,22433.0,0
20429.0,22442.0,0
20435.0,22437.0,0
20428.0,22434.0,0
20429.0,22431.0,0
20428.0,22440.0,0
20433.0,22438.0,0
20427.0,22442.0,0
20422.0,22441.0,0
20424.0,22435.0,0
20416.0,22432.0,0
20422.0,22429.0,0
20424.0,22434.0,0
20416.0,22431.0,0
20422.0,22426.0,0
20435.0,22423.0,0
20421.0,22431.0,0
20426.0,22432.0,0
20406.0,22430.0,0
20424.0,22418.0,0
20426.0,22426.0,0
20424.0,22430.0,0
20419.0,22435.0,0
20415.0,22421.0,0
20416.0,22433.0,0
20425.0,22432.0,0
20407.0,22434.0,0
20422.0,22429.0,0
20419.0,22430.0,0
20415.0,22427.0,0
20420.0,22424.0,0
20411.0,22431.0,0
20420.0,22429.0,0
20414.0,22429.0,0
20420.0,22436.0,0
20417.0,22431.0,0
20407.0,22434.0,0
20417.0,22429.0,0
20420.0,22431.0,0
20414.0,22431.0,0
20406.0,22433.0,0
20415.0,22434.0,0
20417.0,22425.0,0
20420.0,22428.0,0
20416.0,22425.0,0
20419.0,22419.0,0
20410.0,22412.0,0
20413.0,22420.0,0
20405.0,22408.0,0
20405.0,22405.0,0
20394.0,22409.0,0
20411.0,22406.0,0
20397.0,22407.0,0
20404.0,22408.0,0
20406.0,22400.0,0
20416.0,22414.0,0
20408.0,22414.0,0
20402.0,22406.0,0
20410.0,22411.0,0
