IR,RED,55617,61773
IR,RED,55603,61793
IR,RED,55598,61789
IR,RED,55623,61793
IR,RED,55613,61790
IR,RED,55619,61792
IR,RED,55612,61791
IR,RED,55627,61813
IR,RED,55618,61788
IR,RED,55620,61803
IR,RED,55611,61810
IR,RED,55624,61794
IR,RED,55612,61817
IR,RED,55629,61810
IR,RED,55603,61782
IR,RED,55614,61797
IR,RED,55619,61795
IR,RED,55629,61805
IR,RED,55617,61804
IR,RED,55615,61814
IR,RED,55624,61804
IR,RED,55642,61813
IR,RED,55635,61803
IR,RED,55628,61803
IR,RED,55634,61835
IR,RED,55635,61826
IR,RED,55640,61826
IR,RED,55644,61830
IR,RED,55627,61828
IR,RED,55638,61818
IR,RED,55645,61805
IR,RED,55637,61827
IR,RED,55632,61818
IR,RED,55637,61830
IR,RED,55636,61819
IR,RED,55649,61836
IR,RED,55650,61813
IR,RED,55634,61815
IR,RED,55636,61793
IR,RED,55645,61809
IR,RED,55646,61808
IR,RED,55640,61806
IR,RED,55655,61823
IR,RED,55664,61844
IR,RED,55649,61826
IR,RED,55644,61829
IR,RED,55642,61846
IR,RED,55657,61823
IR,RED,55646,61821
IR,RED,55649,61829
IR,RED,55628,61835
IR,RED,55648,61815
IR,RED,55659,61820
IR,RED,55657,61808
IR,RED,55670,61814
IR,RED,55655,61826
IR,RED,55670,61813
IR,RED,55673,61806
IR,RED,55656,61808
IR,RED,55665,61787
IR,RED,55660,61799
IR,RED,55660,61823
IR,RED,55659,61813
IR,RED,55673,61813
IR,RED,55648,61815
IR,RED,55652,61813
IR,RED,55663,61829
IR,RED,55671,61836
IR,RED,55653,61802
IR,RED,55667,61817
IR,RED,55666,61837
IR,RED,55641,61821
IR,RED,55644,61815
IR,RED,55647,61817
IR,RED,55649,61845
IR,RED,55664,61832
IR,RED,55652,61822
IR,RED,55683,61838
IR,RED,55669,61846
IR,RED,55676,61844
IR,RED,55672,61836
IR,RED,55668,61832
IR,RED,55669,61871
IR,RED,55695,61849
IR,RED,55680,61861
IR,RED,55677,61838
IR,RED,55661,61852
IR,RED,55671,61846
IR,RED,55683,61844
IR,RED,55685,61853
IR,RED,55686,61859
IR,RED,55679,61856
IR,RED,55673,61839
IR,RED,55667,61841
IR,RED,55681,61863
IR,RED,55666,61878
IR,RED,55676,61850
IR,RED,55667,61844
IR,RED,55687,61867
IR,RED,55673,61854
IR,RED,55688,61863
IR,RED,55693,61864
IR,RED,55685,61856
IR,RED,55679,61855
IR,RED,55682,61874
IR,RED,55682,61854
IR,RED,55688,61868
IR,RED,55704,61844
IR,RED,55689,61846
IR,RED,55703,61873
IR,RED,55677,61850
IR,RED,55684,61873
IR,RED,55695,61860
IR,RED,55680,61859
IR,RED,55696,61858
IR,RED,55698,61848
IR,RED,55690,61861
IR,RED,55677,61857
IR,RED,55686,61859
IR,RED,55687,61873
IR,RED,55689,61849
IR,RED,55686,61865
IR,RED,55696,61841
IR,RED,55694,61852
IR,RED,55702,61866
IR,RED,55690,61877
IR,RED,55704,61858
IR,RED,55714,61856
IR,RED,55701,61863
IR,RED,55705,61877
IR,RED,55712,61875
IR,RED,55711,61878
IR,RED,55711,61861
IR,RED,55701,61875
IR,RED,55714,61873
IR,RED,55717,61899
IR,RED,55693,61881
IR,RED,55724,61877
IR,RED,55705,61873
IR,RED,55708,61888
IR,RED,55733,61888
IR,RED,55718,61891
IR,RED,55738,61875
IR,RED,55736,61886
IR,RED,55697,61877
IR,RED,55728,61872
IR,RED,55715,61885
IR,RED,55736,61870
IR,RED,55724,61892
IR,RED,55755,61879
IR,RED,55732,61883
IR,RED,55718,61900
IR,RED,55721,61906
IR,RED,55747,61893
IR,RED,55740,61907
IR,RED,55714,61887
IR,RED,55727,61891
IR,RED,55727,61874
IR,RED,55744,61886
IR,RED,55736,61867
IR,RED,55749,61891
IR,RED,55730,61902
IR,RED,55714,61877
IR,RED,55723,61887
IR,RED,55753,61903
IR,RED,55753,61909
IR,RED,55737,61894
IR,RED,55731,61900
IR,RED,55753,61922
IR,RED,55746,61907
IR,RED,55729,61899
IR,RED,55729,61908
IR,RED,55728,61891
IR,RED,55712,61901
IR,RED,55729,61876
IR,RED,55739,61904
IR,RED,55731,61899
IR,RED,55712,61914
IR,RED,55743,61920
IR,RED,55735,61919
IR,RED,55730,61910
IR,RED,55731,61918
IR,RED,55736,61910
IR,RED,55742,61921
IR,RED,55725,61911
IR,RED,55736,61921
IR,RED,55730,61897
IR,RED,55721,61893
IR,RED,55735,61915
IR,RED,55732,61917
IR,RED,55724,61912
IR,RED,55742,61910
IR,RED,55737,61917
IR,RED,55725,61894
IR,RED,55735,61906
IR,RED,55734,61919
IR,RED,55739,61904
IR,RED,55749,61913
IR,RED,55713,61911
IR,RED,55731,61901
IR,RED,55755,61926
IR,RED,55746,61916
IR,RED,55756,61928
IR,RED,55737,61927
