IR,RED,15548,7864
IR,RED,15551,7865
IR,RED,15572,7871
IR,RED,15595,7880
IR,RED,15611,7880
IR,RED,15613,7886
IR,RED,15605,7884
IR,RED,15583,7883
IR,RED,15560,7871
IR,RED,15536,7862
IR,RED,15518,7851
IR,RED,15492,7853
IR,RED,15455,7846
IR,RED,15400,7834
IR,RED,15351,7807
IR,RED,15350,7789
IR,RED,15308,7781
IR,RED,15279,7758
IR,RED,15271,7743
IR,RED,15227,7730
IR,RED,15185,7709
IR,RED,15148,7667
IR,RED,15101,7637
IR,RED,15059,7594
IR,RED,14988,7552
IR,RED,14919,7507
IR,RED,14757,7439
IR,RED,14535,7328
IR,RED,14130,7142
IR,RED,13563,6839
IR,RED,13060,6504
IR,RED,12691,6239
IR,RED,12340,6037
IR,RED,11971,5841
IR,RED,11596,5642
IR,RED,11239,5452
IR,RED,10928,5258
IR,RED,10670,5095
IR,RED,10454,4974
IR,RED,10249,4851
IR,RED,10071,4742
IR,RED,9864,4617
IR,RED,9673,4502
IR,RED,9500,4406
IR,RED,9328,4308
IR,RED,9166,4214
IR,RED,8820,4136
IR,RED,8688,4060
IR,RED,8613,3997
IR,RED,8550,3964
IR,RED,8485,3918
IR,RED,8421,3883
IR,RED,8371,3841
IR,RED,8336,3805
IR,RED,8306,3781
IR,RED,8248,3754
IR,RED,8231,3731
IR,RED,8196,3713
IR,RED,8143,3689
IR,RED,8116,3655
IR,RED,8104,3636
IR,RED,8079,3616
IR,RED,8063,3600
IR,RED,8061,3590
IR,RED,8086,3587
IR,RED,7841,3534
IR,RED,7716,3406
IR,RED,7827,3428
IR,RED,7590,3379
IR,RED,7136,3219
IR,RED,6725,3071
IR,RED,6354,2942
IR,RED,5961,2804
IR,RED,5614,2666
IR,RED,5553,2583
IR,RED,6095,2667
IR,RED,6504,2857
IR,RED,6591,2909
IR,RED,6902,3002
IR,RED,7388,3170
IR,RED,7880,3352
IR,RED,8210,3508
IR,RED,8362,3578
IR,RED,8484,3628
IR,RED,8755,3719
IR,RED,9295,3891
IR,RED,10042,4158
IR,RED,10877,4459
IR,RED,11507,4727
IR,RED,12158,4903
IR,RED,12576,5062
IR,RED,13177,5255
IR,RED,13676,5439
IR,RED,14216,5656
IR,RED,14667,5807
IR,RED,15250,6026
IR,RED,15856,6232
IR,RED,16824,6539
IR,RED,18249,7070
IR,RED,19589,7654
IR,RED,20906,8174
IR,RED,23008,8908
IR,RED,25543,9970
IR,RED,28217,11142
IR,RED,31403,12384
IR,RED,34570,14019
IR,RED,37551,15426
IR,RED,39813,16339
IR,RED,40811,16874
IR,RED,41530,17050
IR,RED,42983,17606
IR,RED,44370,18157
IR,RED,45983,18699
IR,RED,47379,19239
